,id,name,description,employer.name
0,55347305,"Водитель-инкассатор, г. Королев","<p>Водители-инкассаторы— это настоящие профессионалы, которые обеспечивают перевозку и сохранность банковских ценностей. В Сбербанке тебя ждет дружный коллектив, современные бронированные автомобили и технологии работы, забота о здоровье и безопасности, а также постоянное профессиональное развитие..</p> <p><strong>Обязанности:</strong></p> <ul> <li>перевозка денежных средств, а также других ценностей</li> <li>загрузка/разгрузка банковских терминалов</li> <li>обеспечение сохранности перевозимых ценностей.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>образование не ниже среднего</li> <li>подтвержденный стаж работы по найму водителем не менее 2х лет</li> <li>права категории B</li> <li>готовность к большим физическим нагрузкам, умение обращаться с оружием, готовность обучаться и сдавать соответствующие нормативы.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>график работы гибкий, 40 часовая рабочая неделя</li> <li>усиленные меры безопасности: современный бронированный автомобиль, бронежилет, спецконтейнеры и т.д.</li> <li>добровольное медицинское страхование и страхование жизни</li> <li>материальная поддержка в особых жизненных случаях сотрудника или членов его семьи</li> <li>спортзал</li> <li>ипотека выгоднее на 4% для каждого сотрудника</li> <li>льготные условия кредитования</li> <li>корпоративная пенсионная программа</li> <li>обучение за счет компании: онлайн курсы в Виртуальной школе Сбера, возможность получить новую квалификацию</li> <li>курсы для будущих родителей, материальная поддержка молодых мам, детский отдых и подарки за счет компании</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>насыщенная корпоративная жизнь с разнообразными мероприятиями для вас и вашей семьи.</li> </ul>",Сбербанк
0,55462335,Менеджер по привлечению корпоративных клиентов,"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>Мы ищем менеджера по привлечению корпоративных клиентов. Это специалист, который общается с предпринимателями и руководителями компаний малого бизнеса и привлекает их на обслуживание в Сбер.</p> <p>Это должность для тех, кто любит работать с бизнес-клиентами и хочет развивать навык переговоров. Мы поможем тебе освоить специальность, сформируем для тебя базу клиентов и поможем в карьерном развитии.</p> <p> </p> <p><strong>Тебе предстоит:</strong></p> <p>· привлекать новых клиентов малого бизнеса на обслуживание в Сбер</p> <p>· проводить встречи на территории клиента</p> <p>· продавать продукты банка и экосистемы.</p> <p> </p> <p> </p> <p><strong>Мы ждем от тебя:</strong></p> <p>· высшее или неполное высшее образование</p> <p>· опыт в сфере продаж корпоративным клиентам</p> <p>· знание основных потребностей бизнеса и банковских продуктов для юридических лиц</p> <p>· готовность к разъездной работе</p> <p> </p> <p>Присоединяйся к команде малого бизнеса Сбера!</p> <p> </p> <p><strong>Приглашаем кандидатов с опытом работы на позициях</strong>: менеджер по работе с ключевыми клиентами, менеджер по привлечению корпоративных клиентов, менеджер по кредитованию бизнеса, финансовый менеджер, менеджер по работе с юридическими лицами, клиентский менеджер прямых продаж, кредитование малого и среднего бизнеса, менеджер по обслуживанию юридических лиц, менеджер по привлечению клиентов и партнёров, менеджер по привлечению юридических лиц, менеджер по продажам, менеджер по продаже услуг бизнесу, персональный менеджер, финансовый эксперт, менеджер по лизингу.</p> <p> </p> <p><strong>Опыт работы в компаниях:</strong> ВТБ, Альфа Банк, Тинькофф, Промсвязьбанк, Открытие, Юникредит Банк, Газпромбанк, Россельхозбанк, Райффайзен банк, Ситибанк, Совкомбанк <strong>будет преимуществом.</strong></p> <p> </p>",Сбербанк
0,53665853,"Старший менеджер по обслуживанию (Черлакский район, с.Красный Октябрь)","<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p> </p> <p>Старшие менеджеры по обслуживанию в Сбере – это специалисты, которые проводят операции клиентов отделения в кассе.</p> <p><strong>Эта работа подойдет тебе если ты:</strong></p> <ul> <li>хочешь стать экспертом в банковской сфере</li> <li>доброжелателен и готов помогать клиентам</li> <li>специалист со средним профессиональным, неполным высшим или высшим образованием</li> <li>владеешь программами Microsoft Office, Outlook</li> <li>готов к работе, предполагающей ежедневное проведение однотипных операций.</li> <li><strong>неполный рабочий день: 0.25 ставки(10-ти часовая рабочая неделя)</strong></li> </ul> <p> </p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>работать с клиентами в отделении</li> <li>проводить кассовые операции: прием, выдача, обмен денег.</li> </ul> <p> </p> <p> </p> <p><strong>Работа в Сбере – это: </strong></p> <ul> <li>официальное оформление с первого дня</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>стабильный оклад и премии по результатам работы</li> <li>регулярное обучение за счет компании и возможность карьерного роста</li> <li>ипотека выгоднее на 4% для каждого сотрудника</li> <li>льготные условия кредитования</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Ситимобил, Сбер Еаптека и других</li> <li>реферальная программа для сотрудников: можно пригласить в команду знакомых профессионалов и получить вознаграждение до 100 тыс. рублей</li> <li>корпоративная пенсионная программа.</li> </ul> <p> </p> <p>Присоединяйся к команде старших менеджеров по обслуживанию Сбера!</p>",Сбербанк
0,53887835,DevOps инженер (SberInfra),"<p><strong>SberInfra</strong> — департамент, который обеспечивает базис инфраструктурного развития Экосистемы Сбербанка, развивая и расширяя ее современную облачную платформу. Масштабы задач и проектов превосходят любые не только в России, но и в большей части мира. При этом все решения масштабируемы, надежны, стабильны и отличаются высокой степенью автоматизации, автоконтроля и гибкости.</p> <p>Если вам нужны готовые инфраструктурные решения, серверные мощности, системы хранения данных, виртуальные машины, системное ПО для них и вся остальная инфраструктура, то вы по адресу.</p> <p><strong>Вместе с командой вы будете:</strong></p> <p>Создавать и поддерживать облачную инфраструктуру Сбербанка</p> <p>- Автоматизировать текущие и разрабатывать новые процессы\сценарии сопровождения инфраструктурных продуктов и комплексных решений (Day-1, Day-2 operations)</p> <p>- Автоматизировать распространение программного обеспечения (СУБД и другие программные компоненты) для внутренних ИТ подразделений (внутреннего клиента)</p> <p>- Сокращать время предоставления инфраструктурных услуг, используя современные DevOps практики</p> <p><strong>От вас мы ждем</strong></p> <p>- Высшее техническое образование</p> <p>- Опыт не менее 3 лет в IT</p> <p>- Знание ОС Linux на уровне опытного пользователя</p> <p>- Понимание процессов DevOps (CI\CD)</p> <p>- Опыт использования Jenkins или аналогичной среды развёртывания, опыт написания скриптов на Groovy</p> <p>- Опыт использования инструментов конфигурирования (Ansible)</p> <p>- Опыт автоматизации с помощью скриптов Bash</p> <p>- Знание SQL (DDL, DML операции)</p> <p><strong>Будет преимуществом если вы:</strong></p> <p>- Опыт написания скриптов\функций на Python</p> <p>- Имеете опыт в написании программ на Python (ООП)</p> <p>- Имеете опыт подключения и конфигурирования модулей к Ansible с использованием Python</p> - Знаете Postgre SQL (устройство, используемые расширения, кластерные конфигурации)",Сбербанк
0,54888613,Frontend-разработчик,"<p>Команда разработки платформенных сервисов кибербезопасности работает совместно с лучшими специалистами по кибербезопасности над созданием уникальных продуктов в сфере борьбы с кибермошенничеством и защиты инфраструктуры крупнейшей экосистемы от кибератак. Основой наших решений является Платформа Кибербезопасности, в состав которой входит аналитическое ядро, построенное на базе технологий обработки больших данных, а также набор базовых прикладных сервисов, которые используются при создании прикладных продуктов. Уже сейчас платформа кибербезопасности это 10Пб данных о событиях в инфраструктуре Сбера и сетевых взаимодействиях внутри нее, 1млн обрабатываемых событий в секунду в режиме реального времени и эти показатели будут расти в течение ближайших лет. В разработке мы используем широчайший набор Open Source инструментов таких как Hadoop, ClickHouse, Apache Kafka, Apache Flink, Ignite.</p> <p> </p> <p><strong>Обязанности:</strong></p> <ul> <li>адаптивная и кросс-браузерная верстка сайтов;</li> <li>проектирование UI и создание интерфейсов с нуля;</li> <li>проверка и тестирование функционала (не только своего);</li> <li>проведение рефакторинга;</li> <li>проведение Code Review;</li> <li>активное взаимодействие с backend-разработчиками;</li> <li>разработка автотестов и исправление багов;</li> <li>взаимодействие с дизайнером и разработчиками в формате Сберджайл.</li> </ul> <p> </p> <p><strong>Требования:</strong></p> <ul> <li>Опыт front-end разработки от 3 лет;</li> <li>Практический опыт проектирования и разработки на React от 2 лет;</li> <li>Опыт работы с библиотеками состояний mobx, redux, middleware Sagas/Observable;</li> <li>Понимание принципов работы используемых фреймворков;</li> <li>Уверенные знания javascript ES5+;</li> <li>Опыт настройки сборщиков (webpack, parcel или аналогов);</li> <li>Понимание принципов работы веб приложения и сетевых взаимодействий;</li> <li>Навыки кроссбраузерной верстки;</li> <li>Знание паттернов проектирования: ООП и ФП;</li> <li>Знание особенностей работы браузеров;</li> <li>Опыт профилирования, оптимизации и рефакторинга кода;</li> <li>Опыт написания юнит тестов с использованием JEST / enzyme / Jasmine / Mocha / Chai;</li> <li>Знание node.js;</li> <li>Опыт использования SSR;</li> <li>Опыт командной разработки с использованием программных продуктов Confluence и Jira;</li> <li>Опыт работы, как в каскадных (waterfall), так и в гибких методологиях (Agile и/или DevOps и/или Scrum) разработки.</li> </ul> <p> </p> <p><strong>Условия:</strong></p> <ul> <li>Уникальная возможность поработать над интересным, крупным проектом;</li> <li>Профессиональный рост в дружной команде профессионалов;</li> <li>Официальное оформление по ТК РФ;</li> <li>Белая заработная плата (оклад + премии);</li> <li>ДМС, страхование от несчастных случаев, корпоративные мероприятия;</li> <li>Программа льготного кредитования в Сбербанке;</li> <li>Дисконт-программы от компаний партнеров;</li> <li>Комфортный офис на станции метро или МЦК Кутузовская.</li> </ul>",Сбербанк
0,55471555,"Инкассатор, г. Серпухов","<p>Инкассаторы - это настоящие профессионалы, которые обеспечивают перевозку и сохранность банковских ценностей. В Сбербанке тебя ждет дружный коллектив, современные бронированные автомобили, забота о здоровье и безопасности.</p> <p><strong>Обязанности:</strong></p> <ul> <li>сопровождение перевозки денежных средств и других ценностей</li> <li>загрузка/разгрузка банковских терминалов</li> <li>обеспечение сохранности перевозимых ценностей</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>образование не ниже среднего профессионального</li> <li>готовность к большим физическим нагрузкам</li> <li>умение обращаться с оружием</li> <li>готовность обучаться и сдавать соответствующие нормативы</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>график работы гибкий, 40 часовая рабочая неделя</li> <li>усиленные меры безопасности: современный бронированный автомобиль, бронежилет, спецконтейнеры и т.д.</li> <li>добровольное медицинское страхование и страхование жизни</li> <li>материальная поддержка в особых жизненных случаях сотрудника или членов его семьи</li> <li>спортзал</li> <li>ипотека выгоднее на 4% для каждого сотрудника</li> <li>льготные условия кредитования</li> <li>корпоративная пенсионная программа</li> <li>обучение за счет компании: онлайн курсы в Виртуальной школе Сбера, возможность получить новую квалификацию</li> <li>курсы для будущих родителей, материальная поддержка молодых мам, детский отдых и подарки за счет компании</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>насыщенная корпоративная жизнь с разнообразными мероприятиями для вас и вашей семьи.</li> </ul>",Сбербанк
0,55476397,Старший эксперт по технологиям,"<p><strong>Обязанности</strong></p> <ul> <li>Внедрение новых версий АС: организация и участие в работах по установке, настройке;</li> <li>Организация и проведение приемо-сдаточных испытаний АС;</li> <li>Поддержка тестовых и промышленных ландшафтов АС;</li> <li>Взаимодействие с разработчиками и смежными ИТ-подразделениями по вопросам внедрения и сопровождения АС;</li> <li>Обеспечение бесперебойного функционирования сопровождаемых АС в рамках, согласованных SLA;</li> <li>Решение высокоприоритетных инцидентов по АС, организация и участие в работах по восстановлению работоспособности АС;</li> <li>Изучение и анализ результатов мониторинга АС, формирование эксплуатационных требований на доработку по улучшению производительности и надежности систем, также запросов на изменение параметров общесистемных программных средств (ОС, СУБД) и технических характеристик аппаратных средств;</li> <li>Настройка и поддержка интеграционных решений с взаимосвязанными системами;</li> <li>Организация мониторинга и его актуализация в ходе эксплуатации АС;</li> <li>Оказание консультаций и поддержки пользователям АС, настройка прав доступа групп пользователей и ролей, исполнение заявок на подключение к АС;</li> <li>Работа с запросами, инцидентами;</li> <li>Проведение периодических аварийных учений по АС;</li> </ul> <p><strong>Требования</strong></p> <ul> <li>Высшее техническое образование;</li> <li>Опыт сопровождения и администрирования высоконагруженных автоматизированных систем от 2 лет (предпочтительно в банковской сфере);</li> <li>Уверенный опыт работы с Linux, опыт работы с командной строкой</li> <li>Опыт ввода в эксплуатацию АС «с нуля»;</li> <li>Опыт работы с PostgreSQL , умение писать сложные запросы к БД</li> <li>Опыт работы с серверами приложений и очередями сообщений</li> <li>Знание английского языка на уровне уверенной работы с технической документацией;</li> <li>Стрессоустойчивость, инициативность, коммуникабельность, логическое мышление, ответственность за результат;</li> </ul> <p>будет плюсом:</p> <ul> <li>Знание принципов и церемоний Agile;</li> <li>Знание подходов и инструментов DevOps;</li> <li>Использование инструментов Grafana, Elastic, Kibana</li> </ul> <p><strong>Условия</strong></p> <ul> <li>Новый, современный офис;</li> <li>Интересные, сложные, амбициозные задачи;</li> <li>Профессиональный рост в молодой и сильной команде;</li> <li>Гибкий график начала рабочего дня;</li> <li>Стабильная, конкурентная «белая» заработная плата (оклад + премии);</li> <li>Льготные условия по кредитам Сбербанка;</li> <li>ДМС, страхование от несчастных случаев, социальные гарантии, корпоративные мероприятия;</li> <li>Тренажерный зал.</li> </ul>",Сбербанк
0,54849044,Менеджер по привлечению корпоративных клиентов малого бизнеса,"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>Мы ищем менеджера по привлечению корпоративных клиентов. Это специалист, который общается с предпринимателями и руководителями компаний малого бизнеса и привлекает их на обслуживание в Сбер.</p> <p>Это должность для тех, кто любит работать с бизнес-клиентами и хочет развивать навык переговоров. Мы поможем тебе освоить специальность, сформируем для тебя базу клиентов и поможем в карьерном развитии.</p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>привлекать новых клиентов малого бизнеса на обслуживание в Сбер</li> <li>проводить встречи на территории клиента</li> <li>продавать продукты банка и экосистемы.</li> </ul> <p><strong>Мы ждем от тебя:</strong></p> <ul> <li>высшее или неполное высшее образование</li> <li>опыт в сфере продаж корпоративным клиентам</li> <li>знание основных потребностей бизнеса и банковских продуктов для юридических лиц</li> <li>готовность к разъездной работе</li> </ul> <p> </p> <p>Присоединяйся к команде малого бизнеса Сбера!</p> <p><strong>Приглашаем кандидатов с опытом работы на позициях</strong>: менеджер по работе с ключевыми клиентами, менеджер по привлечению корпоративных клиентов, менеджер по кредитованию бизнеса, финансовый менеджер, менеджер по работе с юридическими лицами, клиентский менеджер прямых продаж, кредитование малого и среднего бизнеса, менеджер по обслуживанию юридических лиц, менеджер по привлечению клиентов и партнёров, менеджер по привлечению юридических лиц, менеджер по продажам, менеджер по продаже услуг бизнесу, персональный менеджер, финансовый эксперт, менеджер по лизингу.</p> <p><strong>Опыт работы в компаниях:</strong> ВТБ, Альфа Банк, Тинькофф, Промсвязьбанк, Открытие, Юникредит Банк, Газпромбанк, Россельхозбанк, Райффайзен банк, Ситибанк, Совкомбанк <strong>будет преимуществом.</strong></p> <p> </p>",Сбербанк
0,55278331,Старший клиентский менеджер,"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>Мы ищем старшего менеджера по сопровождению клиентов. Его главная задача – помогать клиентам с оформлением продуктов и услуг Сбера и экосистемы, а также консультировать по возникающим вопросам. Эта вакансия для тех, кто хочет развивать навыки эффективных продаж и стоить карьеру в банковской сфере.</p> <p><strong>Эта работа подойдет тебе если ты:</strong></p> <p>· специалист со средним профессиональным, неполным высшим или высшим образованием</p> <p>· имеешь опыт работы в сфере продаж, обслуживания и консультирования клиентов от 6 месяцев</p> <p>· доброжелателен и готов помогать клиентам.</p> <p> </p> <p><strong>Тебе предстоит:</strong></p> <p> </p> <p>· предлагать продукты и услуги Сбера</p> <p>· консультировать клиентов по возникающим вопросам</p> <p>· помогать клиентам оформлять услуги и необходимые для них документы</p> <p>· совершать транзакционные операции в рамках оформления продаж и постпродажного сопровождения клиентов</p> <p>· вести базы клиентов.</p> <p> </p> <p><strong>Работа в Сбере – это: </strong></p> <p>· стабильный оклад и социальная поддержка сотрудников</p> <p>. официальное оформление с первого дня</p> <p>· расширенный ДМС с первого дня и льготное страхование для близких</p> <p>· корпоративное обучение за счет компании</p> <p>· бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Ситимобил, Сбер Еаптека и других</p> <p>· корпоративная пенсионная программа</p> <p>. ипотека выгоднее на 4% для каждого сотрудника</p> <p> </p> <p>Присоединяйся к команде старших клиентских менеджеров Сбера!</p>",Сбербанк
0,55903693,Бизнес-сценарист,"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>В Связи с расширением сектора в 2022году команда Боты в голосе и тексте ищет новых бизнес-сценаристов.</p> <p>Кто такие бизнес-сценаристы? Бизнес сценаристы анализируют самую разую информацию с целью обучения и настройки Виртуального Ассистента в новом рабочем месте оператора.</p> <p>Работа сценариста очень разнообразная и очень интересная - мы рисуем бизнес-схемы, генерируем гипотезы, проводим интервью, работаем в Jira, Miro, Confluence и не только! В Связи с расширением сектора в 2022году команда Боты в голосе и тексте ищет новых бизнес-сценаристов.</p> <p><strong>Ты нам подходишь, если:</strong></p> <ul> <li>можешь самостоятельно разобраться в новом и непростом</li> <li>коммуникабелен, понимаешь и гуманитариев, и технарей</li> <li>можешь отличить фичу от бага</li> <li>любишь быть ответственным за что-то важное</li> </ul> <ul> <li>знаешь продукты/услуги/сервисы Сбера</li> <li>имеешь опыт подготовки и проведения исследований</li> <li>знаешь основы программирования, уверенный пользователь MS Excel</li> <li>имеешь опыт работы/создания виртуальных ассистентов/чат-ботов.</li> </ul> <p><strong>Что мы предлагаем:</strong></p> <ul> <li>бота в крупнейшем банке России</li> <li>официальное трудоустройство</li> <li>ДМС для сотрудников с первого дня трудоустройства</li> <li>материальная помощь</li> <li>спортивный комплекс</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров Okko, Сбер Маркет, Delivery Club, Самокат, Ситимобил, Сбер Еаптека</li> <li>льготная ипотека для сотрудников (ниже рынка на 4 %)</li> <li>льготное кредитование для сотрудников</li> <li>адрес офиса: ул. академика Сахарова 2а</li> <li>график стандартная 5-ка с 9 до18/ сб-вс - выходные.</li> </ul>",Сбербанк
