,id,name,description,employer.name
0,55436274,Старший менеджер по обслуживанию (д. Орел Лаишевский район),"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>Мы ищем старших менеджеров по обслуживанию клиентов Сбера. Это специалисты, которые проводят операции клиентов отделения банка.</p> <p><strong>Эта работа подойдет тебе если ты:</strong></p> <ul> <li>хочешь стать экспертом в банковской сфере</li> <li>доброжелателен и готов помогать клиентам</li> <li>специалист со средним профессиональным, неполным высшим или высшим образованием</li> <li>владеешь программами Microsoft Office, Outlook</li> <li>готов к работе, предполагающей ежедневное проведение однотипных операций.</li> </ul> <p> </p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>осуществлять операции по обслуживанию клиентов</li> <li>проводить кассовые операции: прием, выдача, обмен денег</li> <li>предлагать продукты и сервисы Сбера</li> <li>консультировать клиентов по возникающим вопросам.</li> </ul> <p> </p> <p> </p> <p><strong>Работа в Сбере – это: </strong></p> <ul> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>корпоративное обучение за счет компании</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul> <p> </p> <p> </p> <p>Присоединяйся к команде старших менеджеров по обслуживанию Сбера!</p>",Сбербанк
0,55496092,Старший специалист по взысканию,"<p>Специалист по взысканию помогает клиентам, попавшим в сложную финансовую ситуацию. Эта работа для тех, кто ценит стабильность, хочет работать по четким правилам и стандартам и иметь достойный заработок.</p> <p> </p> <p><strong>Задачи:</strong></p> <ul> <li>Ездить к клиентам по месту жительства или работы</li> <li>Вести переговоры с клиентами банка с целью возврата просроченной задолженности (лично и по телефону)</li> <li>Собирать информацию о клиентах и участниках кредитной сделки: адреса, которые нужно посетить, контактные телефоны</li> <li>Консультировать и собирать документы для сделок урегулирования проблемной задолженности, проверять состояние предмета залога</li> <li>Помогать клиентам, попавшим в тяжелую жизненную ситуацию</li> </ul> <p> </p> <p><strong>Мы ждем, что ты:</strong></p> <ul> <li>Специалист со средним специальным, неоконченным высшим или высшим образованием</li> <li>Готов к разъездной работе</li> <li>Умеешь справляться со стрессом и ориентирован на результат</li> <li>Готов работать в условиях ежемесячных финансовых целей</li> <li>Легко находишь общий язык с людьми разного возраста, пола и социального статуса</li> <li>Настойчив в преодолении препятствий и мотивирован на решение амбициозных задач</li> </ul> <p> </p> <p>Опыт эффективного взыскания проблемной задолженности будет преимуществом</p> <p> </p> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Оформление согласно Трудовому кодексу</li> <li>Зарплата плюс премии по итогам работы</li> <li>Гибкий график: с 12 до 21 часов либо с 13 до 22 часов (по выбору сотрудника), 2 рабочие субботы в месяц с выходными воскресенье-понедельник</li> <li>ДМС для сотрудников и льготная медицинская страховка для близких</li> <li>Регулярное корпоративное обучение</li> <li>Скидки на продукты банка и экосистемы</li> </ul>",Сбербанк
0,66126459,Старший клиентский менеджер,"<p>Сбер — это более 60 компаний экосистемы, 14 тысяч подразделений, а масштабы компании и система поддержки сотрудников открывают возможности для карьеры в любом направлении.</p> <p>Мы ищем старшего менеджера по сопровождению клиентов. Его главная задача – помогать клиентам с оформлением продуктов и услуг Сбера и экосистемы, а также консультировать по возникающим вопросам. Эта вакансия для тех, кто хочет развивать навыки эффективных продаж и стоить карьеру в банковской сфере.</p> <p><strong>Эта работа подойдет тебе если ты:</strong></p> <ul> <li>специалист со средним профессиональным, неполным высшим или высшим образованием</li> <li>имеешь опыт работы в сфере продаж, обслуживания и консультирования клиентов от 6 месяцев</li> <li>доброжелателен и готов помогать клиентам.</li> </ul> <p> </p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>предлагать продукты и услуги Сбера</li> <li>консультировать клиентов по возникающим вопросам</li> <li>помогать клиентам оформлять услуги и необходимые для них документы</li> <li>совершать транзакционные операции в рамках оформления продаж и постпродажного сопровождения клиентов</li> <li>вести базы клиентов.</li> </ul> <p> </p> <p><strong>Работа в Сбере – это: </strong></p> <ul> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>расширенный ДМС с первого дня и льготное страхование для близких</li> <li>корпоративное обучение за счет компании</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul> <p> </p> <p>Присоединяйся к команде старших клиентских менеджеров Сбера!</p>",Сбербанк
0,55382008,Java разработчик,"<p>Сбер сейчас это, крупнейшая цифровая экосистема. Технобренд, объединяющий лучшие мировые практики и современный стек.</p> <p>Сбер работает над созданием экосистемы удобных онлайн сервисов в самых разных сферах. Сейчас в нее входит более 50 компаний. Среди них- онлайн-кинотеатр Okko, сервис доставки еды Delivery Club и многие другие.</p> <p>Мы в поиске <em>Java разработчика</em>_,_ в команду под новый проект- Реализация приложения для внутреннего пользования сотрудников банка.</p> <ul> <li>Проект подразумевает создание единого фронтального решения включающего все этапы работы с клиентом в 1 окне.</li> <li>​В проекте требуется разработка большого количества модулей, таблиц, графиков, календарей, гридов.</li> <li>​Проект подразумевает разработку как ​ статичных модулей отчетности, так и различных интерактивных форм и блоков управления объектами.</li> <li>​В работе придется реализовывать различные механизмы ​ интеграции между другими системами.</li> </ul> <p> </p> <p><strong>Предстоит:</strong></p> <p>Разработать новый продукт для внутреннего клиента;</p> <p>Разработка архитектуры и самого решения для backend части приложения;</p> <p>Проектирование и разработка интерфейсов приложений/ключевых технологических и прикладных микросервисов платформы;</p> <p>Взаимодействие с разработчиками, дизайнерами и другими командами в формате Agile;</p> <p>Написание автотестов, исправление багов, участие в ревью кода.</p> <p> </p> <p><strong>Команда ожидает:</strong></p> <p>Опыт разработки от 1 года на Java с использованием Spring и Hibernate;</p> <p>Опыт написания unit-тестов;</p> <p>Знание основных библиотек и шаблонов проектирования;</p> <p>Знание основных алгоритмов и структур данных;</p> <p>Опыт работы с одной из промышленных СУБД (Oracle, PostgreSQL и тд)- будет плюсом</p>",Сбербанк
0,55431741,Аналитик отдела контроля и отчетности,"<p>В Региональный центр дистанционного взыскания задолженности г.Нижний Новгород требуется аналитик.</p> <p><strong>Обязанности:</strong></p> <ul> <li>обработка больших объемов структурированных и неструктурированных данных клиентов с использованием передовых аналитических решений;</li> <li>прогнозирование нагрузки по подразделению;</li> <li>расчет необходимой численности на период;</li> <li>контроль рабочей нагрузки сотрудников;</li> <li>разработка и сопровождение отчетности и презентационных форм.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>опыт работы в области анализа данных, статистики;</li> <li>опыт работы в области прогнозирования;</li> <li>образование высшее, направление математика, экономика, финансы;</li> <li>опыт применения методик прогнозирования при планировании необходимой численности;</li> <li>знание Excel, SQL (писать свой код, читать/оптимизировать чужой код);</li> <li>знание и практика применения различных методик прогнозирования;</li> <li>аналитический склад ума.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>место работы: ул. Академика Сахарова 2А;</li> <li>трудоустройство согласно ТК РФ;</li> <li>льготная ипотека для сотрудников (ниже рынка на 4 %);</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров Okko, Сбер Маркет, Delivery Club, Самокат, Ситимобил, Сбер Еаптека и другие;</li> <li>ДМС для сотрудников/родственников (с первого дня трудоустройства);</li> <li>обучение в СберУниверситете, доступ к виртуальной школе, профессиональные конкурсы;</li> <li>Развитая инфраструктура (спортзал, салон красоты, аптека, большая парковка и многое другое прямо на работе).</li> </ul>",Сбербанк
0,55102839,Старший менеджер по обслуживанию,"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>Мы ищем старших менеджеров по обслуживанию клиентов Сбера. Это специалисты, которые проводят операции клиентов отделения банка.</p> <p><strong>Эта работа подойдет тебе если ты:</strong></p> <ul> <li>хочешь стать экспертом в банковской сфере</li> <li>доброжелателен и готов помогать клиентам</li> <li>специалист со средним профессиональным, неполным высшим или высшим образованием</li> <li>владеешь программами Microsoft Office, Outlook</li> <li>готов к работе, предполагающей ежедневное проведение однотипных операций.</li> </ul> <p> </p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>осуществлять операции по обслуживанию клиентов</li> <li>проводить кассовые операции: прием, выдача, обмен денег</li> <li>предлагать продукты и сервисы Сбера</li> <li>консультировать клиентов по возникающим вопросам.</li> </ul> <p> </p> <p> </p> <p><strong>Работа в Сбере – это: </strong></p> <ul> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>корпоративное обучение за счет компании</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul> <p> </p> <p> </p> <p>Присоединяйся к команде старших менеджеров по обслуживанию Сбера!</p>",Сбербанк
0,55461949,Старший менеджер по обслуживанию (п. Водный),"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>Мы ищем старших менеджеров по обслуживанию клиентов Сбера. Это специалисты, которые проводят операции клиентов отделения банка.</p> <p><strong>Эта работа подойдет тебе если ты:</strong></p> <ul> <li>хочешь стать экспертом в банковской сфере</li> <li>доброжелателен и готов помогать клиентам</li> <li>специалист со средним профессиональным, неполным высшим или высшим образованием</li> <li>владеешь программами Microsoft Office, Outlook</li> <li>готов к работе, предполагающей ежедневное проведение однотипных операций.</li> </ul> <p> </p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>осуществлять операции по обслуживанию клиентов</li> <li>проводить кассовые операции: прием, выдача, обмен денег</li> <li>предлагать продукты и сервисы Сбера</li> <li>консультировать клиентов по возникающим вопросам.</li> </ul> <p> </p> <p> </p> <p><strong>Работа в Сбере – это: </strong></p> <ul> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>корпоративное обучение за счет компании</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul> <p> </p> <p> </p> <p>Присоединяйся к команде старших менеджеров по обслуживанию Сбера!</p>",Сбербанк
0,55496346,Старший менеджер по обслуживанию (с.Нердва),"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>Мы ищем старших менеджеров по обслуживанию клиентов Сбера. Это специалисты, которые проводят операции клиентов отделения банка.</p> <p><strong>Эта работа подойдет тебе если ты:</strong></p> <ul> <li>хочешь стать экспертом в банковской сфере</li> <li>доброжелателен и готов помогать клиентам</li> <li>специалист со средним профессиональным, неполным высшим или высшим образованием</li> <li>владеешь программами Microsoft Office, Outlook</li> <li>готов к работе, предполагающей ежедневное проведение однотипных операций.</li> </ul> <p><strong>Тебе предстоит:</strong></p> <ul> <li>осуществлять операции по обслуживанию клиентов</li> <li>проводить кассовые операции: прием, выдача, обмен денег</li> <li>предлагать продукты и сервисы Сбера</li> <li>консультировать клиентов по возникающим вопросам.</li> </ul> <p><strong>Работа в Сбере – это:</strong></p> <ul> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>корпоративное обучение за счет компании</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul> <p>Присоединяйся к команде старших менеджеров по обслуживанию Сбера!</p>",Сбербанк
0,55571383,Старший клиентский менеджер,"<p><strong>Если ты:</strong></p> <ul> <li>хочешь построить карьеру в банковском секторе;</li> <li>ориентирован на высокие результаты в продажах;</li> <li>готов стать лидером и развиваться профессионально и личностно;</li> <li>мечтаешь работать в дружной команде профессионалов.</li> </ul> <p> </p> <p><strong>Начни карьеру в крупнейшем банке России и СНГ!</strong></p> <p> </p> <p><strong>Как старший клиентский менеджер, ты будешь:</strong></p> <ul> <li>активно продавать услуги банка;</li> <li>консультировать клиентов по всем продуктам и услугам банка, включая ипотеку;</li> <li>оформлять банковские продукты и услуги;</li> <li>помогать клиентам в оформлении необходимых документов;</li> <li>совершать транзакционные операции в рамках оформления продаж и постпродажного сопровождения клиентов;</li> <li>вести базы клиентов.</li> </ul> <p> </p> <p><strong>Ты подходишь нам, если ты:</strong></p> <ul> <li>специалист со средним профессиональным/неполным высшим/высшим образованием;</li> <li>имеешь опыт работы в сфере продаж, обслуживания и консультирования клиентов от 6 месяцев;</li> <li>владеешь программами Microsoft Office, Internet Explorer, Outlook;</li> <li>проявляешь доброжелательность, готовность оказывать помощь окружающим;</li> <li>способен справляться со сложными ситуациями и выдерживать высокий темп работы.</li> </ul> <p> </p> <ul> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>трудоустройство согласно ТК РФ;</li> <li>гарантированный доход плюс премиальное вознаграждение;</li> <li>возможность работать рядом с домом/местом учебы;</li> <li>регулярное корпоративное обучение;</li> <li>ДМС, страхование от несчастных случаев и тяжелых заболеваний;</li> <li>материальную помощь и социальную поддержку, корпоративную пенсионную программу;</li> <li>льготные условия кредитования;</li> <li>яркую и насыщенную корпоративную жизнь.</li> </ul> <p><strong>Мы ждем тебя, чтобы строить счастливое будущее вместе!</strong></p>",Сбербанк
0,55856763,Клиентский менеджер,"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>Мы ищем менеджера по продвижению продуктов Сбера. Это специалист, который помогает с оформлением продуктов и услуг Сбера через планшет и терминалы самообслуживания. Если тебе интересно развиваться в сфере продаж, присоединяйся к команде клиентских менеджеров Сбера.</p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>консультировать клиентов по продуктам Сбера и экосистемы</li> <li>предлагать продукты Сбера</li> <li>помогать с их оформлением.</li> </ul> <p><strong>Работа в Сбере – это: </strong></p> <ul> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>регулярное обучение за счет компании и возможность карьерного роста</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul> <p> </p> <p> </p> <p>Присоединяйся к команде клиентских менеджеров Сбера!</p> <p> </p>",Сбербанк
