,id,name,description,employer.name
0,54850709,Старший менеджер по обслуживанию (Капустин Яр),"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>Мы ищем старших менеджеров по обслуживанию клиентов Сбера. Это специалисты, которые проводят операции клиентов отделения банка.</p> <p><strong>Эта работа подойдет тебе если ты:</strong></p> <ul> <li>хочешь стать экспертом в банковской сфере</li> <li>доброжелателен и готов помогать клиентам</li> <li>специалист со средним профессиональным, неполным высшим или высшим образованием</li> <li>владеешь программами Microsoft Office, Outlook</li> <li>готов к работе, предполагающей ежедневное проведение однотипных операций.</li> </ul> <p> </p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>осуществлять операции по обслуживанию клиентов</li> <li>проводить кассовые операции: прием, выдача, обмен денег</li> <li>предлагать продукты и сервисы Сбера</li> <li>консультировать клиентов по возникающим вопросам.</li> </ul> <p> </p> <p><strong>Работа в Сбере – это: </strong></p> <ul> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>корпоративное обучение за счет компании</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul> <p>Присоединяйся к команде старших менеджеров по обслуживанию Сбера!</p> <p> </p>",Сбербанк
0,55264811,C&B Аналитик,"<p><strong>Тебе предстоит:</strong></p> <ul> <li>формирование предложений по совершенствованию структуры вознаграждения для различных категорий персонала;</li> <li>участие в обзорах заработных плат;</li> <li>участие в проектах автоматизации аналитики по вознаграждению;</li> <li>участие в других проектах по автоматизации, подготовка технических заданий.</li> </ul> <p><strong>Мы ждем от тебя:</strong></p> <ul> <li>высшее образование;</li> <li>опыт работы с рыночными обзорами заработных плат (от 2х лет);</li> <li>знания по методологии анализа данных и их интерпретаций;</li> <li>опыт формирования предложений в виде презентационных материалов;</li> <li>понимание специфики деятельности работников бизнес-направлений в финансовой сфере (желательно);</li> <li>опыт работы в Power Point, Excel (сводные таблицы, формулы), SAP-желательно;</li> <li>развитые коммуникативные навыки, навыки владения деловой переписки, грамотная речь.</li> </ul> <p><strong>Плюсы быть в команде Сбера:</strong></p> <ul> <li>ипотека выгоднее на 4% для каждого сотрудника и льготные условия кредитования;</li> <li>бесплатная подписка СберПрайм+;</li> <li>скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Ситимобил, Сбер Еаптека и другие;</li> <li>ДМС с первого дня и льготное страхование для близких;</li> <li>корпоративная пенсионная программа;</li> <li>курсы для будущих родителей, материальная поддержка и тематическое сообщество для молодых мам;</li> <li>детский отдых и подарки за счет Компании;</li> <li>обучение за счет Компании: онлайн курсы в Виртуальной школе Сбера и неограниченный доступ к библиотеке, обучение в Корпоративном университете, тренинги, митапы и возможность получить новую квалификацию;</li> <li>реферальная программа для сотрудников: можно пригласить в команду знакомых профессионалов и получить вознаграждение до 100 тыс. рублей;</li> <li>скидки на отдых в лучшем в мире курортном комплексе «Mriya Resort &amp; SPA» в Ялте.</li> </ul>",Сбербанк
0,55297387,Старший менеджер по обслуживанию,"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p> </p> <p>Старшие менеджеры по обслуживанию в Сбере – это специалисты, которые проводят операции клиентов отделения в кассе.</p> <p><strong>Эта работа подойдет тебе если ты:</strong></p> <ul> <li>хочешь стать экспертом в банковской сфере</li> <li>доброжелателен и готов помогать клиентам</li> <li>специалист со средним профессиональным, неполным высшим или высшим образованием</li> <li>владеешь программами Microsoft Office, Outlook</li> <li>готов к работе, предполагающей ежедневное проведение однотипных операций.</li> </ul> <p> </p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>работать с клиентами в отделении</li> <li>проводить кассовые операции: прием, выдача, обмен денег.</li> </ul> <p> </p> <p> </p> <p><strong>Работа в Сбере – это: </strong></p> <ul> <li>официальное оформление с первого дня</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>стабильный оклад и премии по результатам работы</li> <li>регулярное обучение за счет компании и возможность карьерного роста</li> <li>ипотека выгоднее на 4% для каждого сотрудника</li> <li>льготные условия кредитования</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Ситимобил, Сбер Еаптека и других</li> <li>реферальная программа для сотрудников: можно пригласить в команду знакомых профессионалов и получить вознаграждение до 100 тыс. рублей</li> <li>корпоративная пенсионная программа.</li> </ul> <p> </p> <p>Присоединяйся к команде старших менеджеров по обслуживанию Сбера!</p> <p> </p>",Сбербанк
0,55467469,Старший менеджер по обслуживанию (поселок Малечкино),"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>Мы ищем старших менеджеров по обслуживанию клиентов Сбера. Это специалисты, которые проводят операции клиентов отделения банка.</p> <p><strong>Эта работа подойдет тебе если ты:</strong></p> <ul> <li>хочешь стать экспертом в банковской сфере</li> <li>доброжелателен и готов помогать клиентам</li> <li>специалист со средним профессиональным, неполным высшим или высшим образованием</li> <li>владеешь программами Microsoft Office, Outlook</li> <li>готов к работе, предполагающей ежедневное проведение однотипных операций.</li> </ul> <p> </p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>осуществлять операции по обслуживанию клиентов</li> <li>проводить кассовые операции: прием, выдача, обмен денег</li> <li>предлагать продукты и сервисы Сбера</li> <li>консультировать клиентов по возникающим вопросам.</li> </ul> <p> </p> <p> </p> <p><strong>Работа в Сбере – это: </strong></p> <ul> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>корпоративное обучение за счет компании</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul> <p> </p> <p> </p> <p>Присоединяйся к команде старших менеджеров по обслуживанию Сбера!</p> <p> </p> <p> </p>",Сбербанк
0,66133060,Старший клиентский менеджер,"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>Мы ищем старшего менеджера по сопровождению клиентов. Его главная задача – помогать клиентам с оформлением продуктов и услуг Сбера и экосистемы, а также консультировать по возникающим вопросам. Эта вакансия для тех, кто хочет развивать навыки эффективных продаж и стоить карьеру в банковской сфере.</p> <p><strong>Эта работа подойдет тебе если ты:</strong></p> <ul> <li>специалист со средним профессиональным, неполным высшим или высшим образованием</li> <li>имеешь опыт работы в сфере продаж, обслуживания и консультирования клиентов от 6 месяцев</li> <li>доброжелателен и готов помогать клиентам.</li> </ul> <p> </p> <p><strong>Тебе предстоит:</strong></p> <p> </p> <ul> <li>предлагать продукты и услуги Сбера</li> <li>консультировать клиентов по возникающим вопросам</li> <li>помогать клиентам оформлять услуги и необходимые для них документы</li> <li>совершать транзакционные операции в рамках оформления продаж и постпродажного сопровождения клиентов</li> <li>вести базы клиентов.</li> </ul> <p> </p> <p><strong>Работа в Сбере – это: </strong></p> <ul> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>расширенный ДМС с первого дня и льготное страхование для близких</li> <li>корпоративное обучение за счет компании</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul> <p> </p> <p>Присоединяйся к команде старших клиентских менеджеров Сбера!</p> <p> </p>",Сбербанк
0,55247084,Аналитик данных,"<p>Сбер — больше чем банк, это динамично развивающаяся экосистема для улучшения повседневной жизни человека. Наша цель - внедряя передовые IT-продукты и сервисы, конкурировать с глобальными технологическими компаниями, оставаясь лучшим банком для населения и бизнеса. Чем выше цель – тем больше задач и информации необходимо отработать, в связи с этим мы ищем аналитиков данных в различные дивизионы.</p> <p>Если тебе интересно направление анализа данных, ты хочешь работать в банке с самым сильным и дорогим брендом в мире по версии Brand Finance, откликайся на нашу вакансию.</p> <p><strong>На какие задачи мы тебя приглашаем:</strong></p> <ul> <li>поиск и анализ данных из разрозненных источников, разработка и анализ математических моделей</li> <li>визуализация и интерпретация полученных результатов анализа</li> <li>проверка гипотез на данных и обработка ad-hoc запросов</li> <li>оценка выявленных отклонений, предложения по их устранению и совершенствование системы отчетности</li> <li>проведение аналитических исследований в рамках курируемого направления/проекта</li> </ul> <p><strong>Что мы ждем от тебя:</strong></p> <ul> <li>высшее образование техническое или экономическое</li> <li>опыт анализа больших объемов данных, построения моделей, прогнозирования на будущие периоды или отсутствие опыта, но знание математической статистики и методов статистического анализа данных (кластеризация, регрессионный, факторный, дисперсионный и корреляционный анализы)</li> <li>опыт автоматизации или оптимизации процессов</li> <li>опыт работы с СУБД: Teradata или Oracle или Greenplum как преимущество; с языками программирования: SQL и Python</li> <li>опыт работы с Power BI или Сonfluence или QLIK Sense или Visio будет преимуществом</li> </ul> <p> </p> <p><strong>Что мы предлагаем:</strong></p> <ul> <li>работу в динамично развивающейся экосистеме</li> <li>стабильный оклад и систему непрерывных бонусов</li> <li>ДМС и программы лояльности для сотрудников в рамках всей экосистемы</li> <li>безграничные возможности горизонтального и вертикального роста</li> <li>возможность постоянного обучения на базе внутреннего университета экосистемы или внешних партнеров</li> <li>работу в командах прогрессивно мыслящих и энергичных людей</li> <li>рабочее место в современном офисе с возможностью отдыха в течение дня: Lounge-зоны, зоны коворкинга, кафе, оборудованные кухни, спортивный зал и спортивные групповые программы</li> </ul>",Сбербанк
0,53323859,Клиентский менеджер прямых продаж,"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>У каждого нашего зарплатного клиента – компаний партнеров — есть свой эксперт по финансовым вопросам. Он приезжает в офисы партнеров банка несколько раз в неделю, презентует наши продукты, консультирует сотрудников компании по продуктам и сервисам, а также помогает с их оформлением.<br />Это работа для тех, кому интересны сфера продаж, развитие навыков убеждения, личных переговоров и выступлений. А также привлекает работа вне офиса.</p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>выезжать к клиентам на индивидуальные консультации</li> <li>проводить презентации сервисов Сбера на территории компаний-партнеров</li> <li>предлагать сервисы Сбера и помогать с их оформлением.</li> </ul> <p><strong>Работа в Сбере – это: </strong></p> <ul> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>расширенный ДМС с первого дня и льготное страхование для близких</li> <li>мобильная связь, корпоративный ipad</li> <li>оплата транспортных расходов</li> <li>теплая база клиентов</li> <li>корпоративное обучение за счет компании</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul> <p> </p> <p>Присоединяйся к команде клиентских менеджеров Сбера!</p> <p> </p>",Сбербанк
0,53406474,Старший менеджер по обслуживанию (с.Печеркино),"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>Мы ищем старших менеджеров по обслуживанию клиентов Сбера. Это специалисты, которые проводят операции клиентов отделения банка.</p> <p><strong>Эта работа подойдет тебе если ты:</strong></p> <ul> <li>хочешь стать экспертом в банковской сфере</li> <li>доброжелателен и готов помогать клиентам</li> <li>специалист со средним профессиональным, неполным высшим или высшим образованием</li> <li>владеешь программами Microsoft Office, Outlook</li> <li>готов к работе, предполагающей ежедневное проведение однотипных операций.</li> </ul> <p> </p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>осуществлять операции по обслуживанию клиентов</li> <li>проводить кассовые операции: прием, выдача, обмен денег</li> <li>предлагать продукты и сервисы Сбера</li> <li>консультировать клиентов по возникающим вопросам.</li> </ul> <p> </p> <p> </p> <p><strong>Работа в Сбере – это: </strong></p> <ul> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>корпоративное обучение за счет компании</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul> <p> </p> <p> </p> <p>Присоединяйся к команде старших менеджеров по обслуживанию Сбера!</p> <p> </p> <p> </p> <p> </p>",Сбербанк
0,54729322,Старший менеджер по обслуживанию,"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>Мы ищем старших менеджеров по обслуживанию клиентов Сбера. Это специалисты, которые проводят операции клиентов отделения банка.</p> <p>Рабочее место находится в п. Канадей.</p> <p><strong>Эта работа подойдет тебе если ты:</strong></p> <ul> <li>хочешь стать экспертом в банковской сфере</li> <li>доброжелателен и готов помогать клиентам</li> <li>специалист со средним профессиональным, неполным высшим или высшим образованием</li> <li>владеешь программами Microsoft Office, Outlook</li> <li>готов к работе, предполагающей ежедневное проведение однотипных операций.</li> </ul> <p><strong>Тебе предстоит:</strong></p> <ul> <li>осуществлять операции по обслуживанию клиентов</li> <li>проводить кассовые операции: прием, выдача, обмен денег</li> <li>предлагать продукты и сервисы Сбера</li> <li>консультировать клиентов по возникающим вопросам.</li> </ul> <p><strong>Работа в Сбере – это: </strong></p> <ul> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>корпоративное обучение за счет компании</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul> <p>Присоединяйся к команде старших менеджеров по обслуживанию Сбера!</p> <p> </p>",Сбербанк
0,55286660,Дата инженер (проект Сбер Спасибо),"<p>Сбер – высокотехнологическая компания и самый крупный банк России, Центральной и Восточной Европе. Мы создаем экосистему удобных онлайн-сервисов в самых разных сферах. Сейчас в нее входит более 40 компаний.</p> <p>Наша команда занимаемся развитием продуктов для Программы лояльности Сбербанка “Спасибо от Сбербанка”, которой пользуются уже более 38 млн. человек.</p> <p>В нашу большую команду ищем дата инженера.</p> <p>Основные функции:</p> <ul> <li>Проработка архитектуры и реализация интеграций с внешними системами</li> <li>Проектирование и разработка витрин данных</li> <li>Разработка и внедрение фреймворков и автоматизированных инструментов обработки данных</li> <li>Мониторинг и оптимизация процессов загрузки, преобразования данных и сборки витрин</li> <li>Настройка и мониторинг компонент кластера Hadoop</li> <li>Анализ и устранение проблем производительности компонент кластера Hadoop</li> <li>Проведение code review</li> <li>Предоставление экспертной поддержки внутренним потребителям по вопросам, связанным с использованием данных</li> <li>Описание фичей, подготовка требований для смежных команд, разработка спецификаций и технической документации</li> </ul> <p>Требования к кандидату:</p> <ul> <li>Не менее 3 лет работы в качестве Data Engineer/ETL Developer</li> <li>Отличное знание SQL и современных промышленных СУБД (Oracle/Teradata/GreenPlum)</li> <li>Опыт разработки хранилищ данных</li> <li>Знание экосистемы Hadoop (HDFS, Hive, Yarn, Spark, Impala)</li> <li>Знание языков программирования Python/Scala/Java</li> <li>Опыт работы с Devops-инструментами и системами контроля версий</li> <li>Приветствуется:</li> <li>Опыт работы по Agile (SCRUM, Kanban, и т.д.)</li> <li>Опыт администрирования и инсталляции продуктов экосистемы Hadoop</li> <li>Опыт администрирования ОС Linux</li> </ul>",Сбербанк
