,id,name,description,employer.name
0,55852149,Junior QA Engineer,"<p><strong>О проекте:</strong></p> <p>Data Tools является одним из ключевых проектов универсальной обще-банковской платформы нового поколения Platform V.</p> <p>Основные задачи сервиса - обеспечение доступности и надежности платформы, управление топологией и высоконагруженная межконтурная репликация данных.</p> <p><strong>Чем предстоит заниматься:</strong></p> <p>· Анализ требований и проектирование тест-кейсов</p> <p>· Проведение функционального тестирования системы</p> <p>· Тестирование интеграций и API (REST/JRPC/MQ)</p> <p>· Регистрация и ведение дефектов</p> <p>· Запуск и доработка автотестов</p> <p>· Работа в большой (10+) и дружной команде</p> <p><strong>Что мы ожидаем от кандидата:</strong></p> <p>· Навыки API тестирования</p> <p>· Опыт проектирования тестовых сценариев</p> <p>· Опыт работы с XML и JSON</p> <p>· Практические навыки анализа логов приложения</p> <p>· Знание SQL – начальный уровень</p> <p><strong>Будет плюсом:</strong></p> <p>· Практический навык работы с Confluence и Jira</p> <p>· Знание Java/Groovy на начальном уровне</p> <p>· Опыт работы с Git</p> <p>· Понимание процессов CI</p> <p><strong>Мы готовы предложить:</strong></p> <ul> <li>Сложные и интересные задачи: высоконагруженные сервисы, которые задают уровень для конкурентов качеством и технологиями; быстрый рост в трендовых направлениях; амбициозные цели перед каждым проектом;</li> <li>Оборудование: мощное железо, дополнительные мониторы ― все для решения масштабных задач и экспериментов;</li> <li>Команда: работа бок о бок со лучшими из IT-индустрии, каждый из которых может поделиться своей экспертизой;</li> <li>Профессиональное развитие: развиваем культуру профсообществ и внутри компании мы организуем meetup, встречи разработчиков и тестировщиков, семинары и тренинги, куда открыт доступ каждому сотруднику;</li> <li>Новый опыт: лучшие сотрудники выступают на ИТ-конференциях;</li> <li>Офис Даниловский Форт - 10-15 минут от метро Тульская и МЦК Верхние Котлы, крытый паркинг для всех сотрудников, велопарковка;</li> <li>Здоровье и спорт: программа ДМС для сотрудников и их родственников, собственный тренажерный зал в офисе.</li> </ul>",SberTech
0,55181054,Ведущий технический писатель,"<p> </p> <p><strong>SberTech приглашает в свою дружную и амбициозную команду технического писателя</strong></p> <p><strong>О продукте:</strong></p> <p>SberTech разрабатывает технологическую платформу для крупнейшей экосистемы России — Сбера. Платформа состоит из продуктов, которые обеспечивают разработку и функционирование приложений. Например, таких ключевых функций, как хранение данных, аутентификация, аудит, журналирование, транспорт для взаимодействия подсистем, визуализация пользовательского интерфейса и многие другие. Использование платформы ускоряет разработку и вывод новых продуктов на рынок.</p> <p>Всем продуктам платформы необходима качественная документация. Приглашаем к сотрудничеству технических писателей, которые специализируются на создании документации для разработчиков.<br /><strong>Чем предстоит заниматься:</strong></p> <ul> <li>обработка текстов, подготовленных разработчиками;</li> <li>перенос документации в целевой формат и приведение к требованиям внутреннего стандарта;</li> <li>содержательная и стилистическая правка документации;</li> <li>доработка текстов и создание недостающих разделов;</li> <li>создание общих документов для программных решений, состоящих из нескольких продуктов, на основе документации к отдельным продуктам;</li> <li>согласование документации с владельцами продуктов;</li> <li>формирование комплектов документации по требованиям заказчика из существующей документации;</li> <li>техническая редактура текстов;</li> <li>перенос схем в текстовый формат (PlantUML).</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>опыт разработки технической документации;</li> <li>умение структурировать информацию, писать грамотные и лаконичные тексты на русском языке;</li> <li>способность критически мыслить, работать с большими объемами информации, переключаться между задачами;</li> <li>умение задавать правильные вопросы и находить общий язык с заказчиками;</li> <li>опыт работы с системами контроля версий и облегченными языками разметки;</li> <li>умение работать со стандартами и применять их при разработке документации.</li> </ul> <p><strong>Желательный опыт и знания:</strong></p> <ul> <li>Markdown, HTML;</li> <li>Git;</li> <li>PlantUML;</li> <li>понимание принципов организации единого источника;</li> <li>ГОСТ 19 и 34;</li> <li>опыт подготовки документации для гос. заказчиков;</li> <li>знание продуктов Atlassian Confluence и JIRA.</li> </ul> <p><strong>Что мы предлагаем:</strong></p> <ul> <li>Достойный годовой бонус, ежегодная индексация;</li> <li>Обучение за счет компании: Корпоративный университет, Виртуальная школа Сбера, повышение квалификации, IT конференции, митапы, библиотека;</li> <li>Система повышения и перемещения внутри Сбера;</li> <li>Макбук для работы, удобный формат: удаленка, гибрид или офис;</li> <li>ДМС, страхование от несчастных случаев и тяжелых заболеваний, программа для родственников, корп. пенсионная программа;</li> <li>Ипотека выгоднее до 4% для каждого сотрудника, льготное кредитование;</li> <li>Реферальная программа для сотрудников: вознаграждение до 100 тыс. рублей;</li> <li>Скидки на путешествия, страховка;</li> <li>Бесплатная подписка СберПрайм+, скидки от компаний-партнеров для сотрудников;</li> <li>Спортзал в офисе с видом на набережную.</li> </ul>",SberTech
0,55181071,Технический писатель,"<p> </p> <p> </p> <p><strong>SberTech приглашает в свою команду Технического писателя!</strong></p> <p> </p> <p><strong>О продукте:</strong></p> <p> </p> <p>SberTech разрабатывает технологическую платформу для крупнейшей экосистемы России — Сбера. Платформа состоит из продуктов, которые обеспечивают разработку и функционирование приложений. Например, таких ключевых функций, как хранение данных, аутентификация, аудит, журналирование, транспорт для взаимодействия подсистем, визуализация пользовательского интерфейса и многие другие. Использование платформы ускоряет разработку и вывод новых продуктов на рынок. Всем продуктам платформы необходима качественная документация. Приглашаем к сотрудничеству технических писателей, которые специализируются на создании документации для разработчиков.</p> <p> </p> <p><strong>Обязанности:</strong></p> <p> </p> <ul> <li>Сбор и проверка технической документации;</li> <li>составление оглавлений к набору документации;</li> <li>форматирование документации и конвертация форматов;</li> <li>написание недостающих частей документации включая общие вводные и заключительные документы;</li> <li>подготовка иллюстраций и схем в соответствии с единым стилем;</li> <li>работа с системой подготовки и поставки документации;</li> <li>формирование итогового пакета документации на поставляемые решения.</li> </ul> <p> </p> <p><strong>Требования:</strong></p> <p> </p> <ul> <li>Знание принципов формирования технической документации;</li> <li>знание основных форматов - DOC/ HTML/ MarkDown;</li> <li>умение грамотно писать и оформлять мысли;</li> <li>умение работать с Confluence и JIRA.</li> </ul> <p> </p> <p><strong>Желательный опыт и знания:</strong></p> <p> </p> <ul> <li>Знание ГОСТ 34;</li> <li>умение редактировать HTML/Markdown;</li> <li>основы дизайна и рисования диаграмм и схем;</li> <li>опыт работы с системами подготовки документации;</li> <li>навыки работы с системами разметки;</li> <li>знание PlantUML;</li> <li>опыт подготовки и оформления документации для гос. заказчиков;</li> <li>умение работать с системами контроля версий.</li> </ul> <p><strong>Что мы предлагаем:</strong></p> <ul> <li>Достойный годовой бонус, ежегодная индексация;</li> <li>Обучение за счет компании: Корпоративный университет, Виртуальная школа Сбера, повышение квалификации, IT конференции, митапы, библиотека;</li> <li>Система повышения и перемещения внутри Сбера;</li> <li>Макбук для работы, удобный формат: гибрид или офис;</li> <li>ДМС, страхование от несчастных случаев и тяжелых заболеваний, программа для родственников, корп. пенсионная программа;</li> <li>Ипотека выгоднее до 4% для каждого сотрудника, льготное кредитование;</li> <li>Реферальная программа для сотрудников: вознаграждение до 100 тыс. рублей;</li> <li>Скидки на путешествия, страховка;</li> <li>Бесплатная подписка СберПрайм+, скидки от компаний-партнеров для сотрудников;</li> <li>Спортзал в офисе с видом на набережную.</li> </ul>",SberTech
0,66139934,Java-разработчик,"<p>Мы ищем <strong>Java-разработчика</strong> в команду развития продукта <strong>Platform V Synapse</strong> — это cloud-native децентрализованная платформа для интеграции и оркестрации микросервисов, обмена файлами, потоковой обработки событий и управления трафиком.</p> <p>Мы обеспечиваем доставку миллионов запросов ежедневно и в том числе помогаем развивать экосистему Сбера.</p> <p><strong>Продукт:</strong></p> <ul> <li>Использует open sourсe и cloud-native технологии: Istio Service Mesh, Envoy, Kafka, Flink, Ceph, Kiali, Docker;</li> <li>Обеспечивает работу микросервисного подхода и бесшовную миграцию на него;</li> <li>Заменяет типовые интеграционные, корпоративные сервисные шины и аналогичные решения на Istio.</li> </ul> <p>Проект находится в активной фазе своего развития и имеет большую потребность, как со стороны бизнеса, так и со стороны платформ Банка.</p> <p>Результатом твоих трудов станет решение, которое позволит выйти Банку за рамки традиционных для него request/response архитектур и значительно повысить распределенность систем, при этом уменьшая T2M.</p> <p><strong>Обязанности</strong></p> <p><strong>О твоих задачах:</strong></p> <ul> <li>Разработка модулей интеграционной платформы Банка: мониторинг, autoscaling, компоненты безопасности, типовые интеграционные компоненты;</li> <li>Разработка cloud native компонент, автоматизация работы с cloud (OpenShift API);</li> <li>Проектирование, разработка, внедрение высоконагруженных интеграционных сервисов платформы (backend, микросервисы, cloud-native);</li> <li>Работа с CI/CD, инструментами деплоя, инфраструктурой: Jenkins, Docker, Kubernetes (OpenShift).</li> </ul> <p><strong>Требования</strong></p> <p><strong>Ты нам подходишь, если у тебя есть:</strong></p> <ul> <li>Уверенные знания Java Core/Spring;</li> <li>Опыт коммерческой разработки на Java;</li> <li>Опыт разработки высоконагруженных приложений;</li> <li>Понимание принципов микросервисной архитектуры.</li> </ul> <p><strong>Бонусные баллы к твоим скиллам добавят:</strong></p> <ul> <li>Опыт работы или хорошие теоретические знания по направлениям:</li> </ul> <ol> <li>Контейнерная виртуализация: Docker, Kubernetes, OpenShift;</li> <li>Решения Service Mesh: Istio, Linkerd;</li> <li>Разработка микросервисов на Java-стеке: Spring Boot, Micronaut, Spring cloud, Netflix OSS и т.д.;</li> </ol> <ul> <li>Понимание современных принципов и технологий системной интеграции;</li> <li>Умение тестировать собственный код;</li> <li>Опыт постановки и декомпозиции задач, оценки сроков;</li> <li>Опыт разработки на языках Golang или Rust.</li> </ul> <p><strong>Условия</strong></p> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Работу в крупнейшей IT-компании России;</li> <li>ЗП обсуждаем по итогам интервью;</li> <li>Высокие премии по результатам работы;</li> <li>Внутренние программы обучения для развития hard &amp; soft skills;</li> <li>ДМС с первого рабочего дня;</li> <li>Ежегодные пересмотры зарплат для сотрудников;</li> <li>Льготные условия кредитования и ипотеки;</li> <li>Конференции, митапы, хакатоны;</li> <li>Скидки и льготные условия от компаний-партнеров, а также различные корпоративные активности.</li> </ul>",SberTech
0,55347267,QA Engineer,"<p><strong>О проекте:</strong></p> <p>Мы ищем QA Engineer в команду развития облачной интеграционной платформы Сбера. Мы обеспечиваем доставку миллионов запросов ежедневно и помогаем развивать нашу экосистему. Synapse - новая интеграционная платформа Сбера, базирующаяся на open-source решении Istio (технология service mesh). Synapse является cloud-native решением и энейблером для перехода «в облако».</p> <p><strong>О команде:</strong><br />На данный момент наша команда насчитывает 7 человек, среди них java-разработчики и аналитики с высокой экспертизой и богатым опытом разработки приложений enterprise-уровня. Мы обеспечиваем канал коммуникаций e-mail с клиентами Сбера. Управление и развитие продукта осуществляется team-лидером и владельцем продукта. Остальные роли мы привлекаем по необходимости из состава нашего большого подразделения.</p> <p><strong>Ты нам подходишь, если у тебя есть:</strong></p> <ul> <li>опыт разработки и проведения автотестов не менее 1 года</li> <li>опыт проведения НТ</li> <li>опыт ручного тестирования</li> <li>понимание подходов и практик, применяемых в тестировании;</li> <li>знание Rest Api;</li> <li>уверенные знания Xml, json;</li> <li>плюсом будет знание: Java Core/Spring, JUnit, Mockito;</li> <li>навыки работы с инструментами разработки maven, git</li> <li>базовые знания SQL</li> </ul> <p><strong>О твоих задачах:</strong></p> <ul> <li>разработка тест-кейсов для продуктов команды;</li> <li>оптимизация и улучшение подхода к тестированию внутри команды;</li> <li>написание документации и bug-reports по тестированию;</li> <li>поддержка работоспособности тест-полигона;</li> <li>работа с CI/CD, инструментами деплоя, инфраструктурой: Jenkins, Docker, Kubernetes, OpenShift.</li> <li>Коммуникации с заказчиками и смежными командами;</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Официальное оформление по ТК РФ;</li> <li>ДМС для сотрудников и скидки на медицинскую страховку для родственников, а также страхование от несчастных случаев;</li> <li>Работа в команде профессионалов, возможность разрабатывать уникальные и крупные проекты масштаба нашей страны, возможность принять участие в разработке продуктов от идеи до реализации;</li> <li>Обучение за счет компании (корпоративный университет, библиотека, внешнее обучение);</li> <li>Возможность участвовать и выступать на российских и международных IT-конференциях;</li> <li>Большой и комфортный офис со спортзалом, кафе для сотрудников и красивым обзорным видом;</li> <li>Возможность организации удаленного работы (в т.ч. из любого региона – до 3 месяцев в году);</li> <li>Яркая и насыщенная корпоративная жизнь;</li> <li>Широкий спектр дисконт–программ, скидок и привилегий от компаний-партнеров;</li> <li>Льготное кредитование и ипотека в Сбербанке – возможность пользоваться премиальными продуктами Банка на специальных условиях.</li> <li>Конкурентная оплата труда + Высокий годовой бонус по результатам работы.</li> </ul>",SberTech
0,55595737,Инцидент-менеджер,"<p><strong>Приглашаем Инцидент-менеджера в Образовательную цифровую платформу.</strong></p> <p> </p> <p>Наша платформа - SaaS-решение, которое позволяет автоматизировать процесс обучения, реализует лучшие мировые практики, такие как персонализация, геймификация, онлайн-тренажёры, AI и многое другое.</p> <p>Основные продукты — СберКласс и Школа 21 — формируют базу для современной востребованной профессии. Мы стартовали в марте 2019 года и вышли в промышленную эксплуатацию. Сейчас на платформе работают более 1500 школ и BootCamp Сбера.</p> <p>В нашей команде ты будешь работать плечом к плечу с лучшими специалистами в отрасли и получишь отличные возможности для развития и карьерного роста в экосистеме крупнейшей IT компании страны.</p> <p> </p> <p><strong>Чем предстоит заниматься:</strong></p> <ul> <li>Следить, чтобы «все было хорошо» - обеспечить оперативный, проактивный мониторинг качества предоставления бизнес-операций и ИТ-услуг нашей платформы;</li> <li>Если «что-то пошло не так» - координировать, своевременно и качественно информировать о высокоприоритетных, массовых, резонансных инцидентах и ЧС, инцидентах по устранению последствий;</li> <li>«Не спать» и уметь выявлять массовые сбои и реагировать на эскалации для оперативного решения инцидентов;</li> <li>«Смотреть во все глаза» и «видеть», что можно улучшить – оптимизировать процессы устранения инцидентов и их последствий (и другие процессы), для минимизации влияния на услуги экосистемы СБЕРа и её клиентов;</li> <li>Понимать, как оптимально устранить инцидент и его последствия – принять решение о ручной обработке или автоматизировать устранение, организовать разработку и провести контроль применения основных и обходных решений</li> </ul> <p> </p> <p><strong>Наши ожидания:</strong></p> <ul> <li>Высшее образование/опыт работы по направлению «Информационные технологии»;</li> <li>Ответственность, высокий уровень самоорганизации;</li> <li>Нацеленность на результат;</li> <li>Коммуникабельность.</li> </ul> <p> </p> <p><strong>Будет плюсом:</strong></p> <ul> <li>Опыт работы с продуктами Attlasian (Jira, Confluence);</li> <li>Знание/наличие сертификатов по ITIL;</li> <li>Опыт применения навыков процессного управления и ITSM на практике.</li> </ul> <p>условия.</p> <p> </p> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Повышение и перемещение внутри экосистемы Сбера;</li> <li>Коллеги, которые всегда помогут адаптироваться и поделятся своей экспертизой;</li> <li>Корпоративный университет, Виртуальная школа Сбера, повышение квалификации, IT конференции, митапы, библиотека - обучение за счет компании;</li> <li>Мощное железо для работы;</li> <li>Структура дохода – оклад и годовая премия. Возможность пересмотра дохода через полгода;</li> <li>ДМС с первого дня, программа для родственников;</li> <li>Подписка СберПрайм+ для сотрудников, скидки и бонусы от компаний партнёров;</li> <li>Спортзал в офисе с видом на набережную.</li> </ul>",SberTech
0,55852455,Java Developer,"<p><strong>Проект:</strong> Разработка IDP - провайдера для нужд банка и внешних заказчиков на основе Keycloak в составе продукта Platform V.</p> <p><strong>Описание команды:</strong></p> <p>Команда состоит из нескольких разработчиков, QA, системного аналитика и PO.</p> <p><strong>Что для нас важно:</strong></p> <p>1. Опыт разработки на Java не менее 3-х лет (для Junior от года);</p> <p>2. Опыт работы с Spring (Core, Boot, Security);</p> <p>3. Твердые знания технологий REST, gRPC;</p> <p>4. Знание протоколов HTTP/HTTPS;</p> <p>5. Базовые знания SQL (при необходимости создать таблицы и процедуры);</p> <p>6. Опыт/понимание использования систем версионирования и трекинга задач (Jira, BitBucket, Git, Confluence);</p> <p><strong>Чем предстоит заниматься:</strong></p> <ol> <li>Разработка backend - сервисов</li> <li>Оптимизация процессов разработки;</li> <li>Взаимодействие с соседними командами, занимающимися разработкой сервисов аутентификации и авторизации для пользователей и межмодульных взаимодействий в микро-серверной архитектуре;</li> <li>Использование инструментов командой разработки (BitBucket, Jira, Confluence).</li> </ol> <p><strong>Мы предлагаем:</strong></p> <ol> <li>Полностью &quot;белый&quot; оклад + хорошая годовая премия по итогам работы;</li> <li>ДМС после испытательного срока;</li> <li>Дисконт - программа от компаний партнеров (фитнес - центры, магазины электроники и многое другое);</li> <li>Возможность обучения и сертификации за счет компании;</li> <li>Работа в компании-поставщике IT-услуг для крупнейшего Банка России и Восточной Европы;</li> <li>Гибкое начало рабочего дня;</li> <li>Льготное кредитование в Сбербанке;</li> <li>Комфортный офис на м. Тульская.</li> </ol>",SberTech
0,66070290,Junior Java-разработчик,"<p>Сбер сейчас - это крупнейшая цифровая экосистема. Технобренд, объединяющий лучшие мировые практики, и современный стек. Сбер работает над созданием экосистемы удобных онлайн сервисов в самых разных сферах. Сейчас в нее входит более 50 компаний. Среди них- онлайн-кинотеатр Okko, сервис доставки еды Delivery Club и многие другие.</p> <p>Мы - команда сервиса «Аудит». Сервис ориентирован на сотрудников службы безопасности, которые выполняют расследование инцидентов информационной безопасности (security audit) на основе накопленных исторических данных от различных систем. Наш сервис ориентирован на банки и B2B, где предъявляются повышенные требования безопасности, производительности, надежности доставки и хранения информации.</p> <p>Мы ищем разработчика с опытом работы для разработки backend, full-stack и проектирования архитектуры.</p> <p><strong>Вам предстоит:</strong></p> <ul> <li>Разработка на Java, стеке Hadoop (Solr, Hbase, Hive, Spark, Yarn, Oozie, Flume)</li> <li>Разработка приложений OpenShift, K8s</li> <li>Рефакторинг существующего кода, проведение code review</li> <li>Анализ требований и проработка технических решений</li> <li>Поддержка документации по архитектуре сервиса</li> <li>Участие в приемо-сдаточных испытаниях продукта</li> </ul> <p><strong>Команда, ожидает, что Вы имеете:</strong></p> <ul> <li>Уверенные знания Java SE 8 – Core, Collections, Multithreading</li> <li>Знание Spring Framework - IoC, Security, Data, MVC, Integration</li> <li>Опыт работы с реляционными БД (Oracle DB,PostgreSQL) и NoSQL решениями</li> <li>Опыт разработки модульных тестов на JUnit</li> <li>Опыт работы с Apache Maven</li> <li>Опыт работы с системой контроля версий Git</li> <li>Навыки разработки распределенных сервисов</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Бесценный опыт создания высоконагруженных Enterprise-систем, требующих 100% обратной совместимости с предыдущими версиями</li> <li>Работа с актуальными технологиями</li> <li>Работа в дружной распределенной команде профессионалов</li> <li>Участие во внедрении разработанных продуктов, общаться с пользователями вашего кода</li> <li>Участие в ИТ-конференциях</li> <li>Обучение за счет компании</li> <li>ДМС</li> <li>Прозрачная система бонусов и премий</li> </ul>",SberTech
0,55845361,Технический писатель,"<p>Мы — команда цифровой платформы Сбербанка <strong>Platform V</strong>, создаём и развиваем комплекс облачных инструментов автоматизации производства программных продуктов, призванный уменьшить количество рутинных, повторяющихся задач, и максимально автоматизировать производственный процесс.</p> <p>Наши инструменты разработки уже поставляются в составе цифровой платформой в госорганы и крупным корпоративным клиентам, а также в дальнейшем будут доступны клиентам как облачный сервис.</p> <p><strong>Основные задачи:</strong></p> <p>· обработка текстов, подготовленных разработчиками;</p> <p>· перенос документации в целевой формат и приведение к требованиям внутреннего стандарта;</p> <p>· содержательная и стилистическая правка документации;</p> <p>· доработка текстов и создание недостающих разделов;</p> <p>· создание общих документов для программных решений, состоящих из нескольких продуктов, на основе документации к отдельным продуктам;</p> <p>· согласование документации с владельцами продуктов;</p> <p>· формирование комплектов документации по требованиям заказчика из существующей документации;</p> <p>· техническая редактура текстов;</p> <p>· перенос схем в текстовый формат (PlantUML).</p> <p><strong>Требования:</strong></p> <p>· опыт разработки технической документации;</p> <p>· умение структурировать информацию, писать грамотные и лаконичные тексты на русском языке;</p> <p>· способность критически мыслить, работать с большими объемами информации, переключаться между задачами;</p> <p>· умение задавать правильные вопросы и находить общий язык с заказчиками;</p> <p>· опыт работы с системами контроля версий и облегченными языками разметки;</p> <p>· умение работать со стандартами и применять их при разработке документации.</p> <p><strong>Желательный опыт и знания:</strong></p> <p>· Markdown, HTML;</p> <p>· Git;</p> <p>· PlantUML;</p> <p>· понимание принципов организации единого источника;</p> <p>· ГОСТ 19 и 34;</p> <p>· опыт подготовки документации для гос. заказчиков;</p> <p>· знание продуктов Atlassian Confluence и JIRA.</p> <p><strong>Работа в SberTech - это:</strong></p> <ul> <li>команда профессионалов, готовых поддержать ваши инициативы;</li> <li>мощное железо, дополнительные мониторы и всё, что нужно для продуктивной работы;</li> <li>возможность работы с новыми технологиями;</li> <li>обучение в Корпоративном университете, повышение квалификации</li> <li>гибкое начало дня,</li> <li>ДМС с первого рабочего дня,</li> <li>прозрачная система бонусов и премий, скидки от партнеров, подписка СберПрайм+</li> <li>достойная зарплата (оклад + годовая премия)</li> <li>адрес офиса: ул. Якорная, 7А </li> </ul>",SberTech
0,55542817,Frontend-разработчик,"<p><strong>Приглашаем Frontend-разработчика в Образовательную цифровую платформу.</strong></p> <p>Наша платформа - SaaS-решение, которое позволяет автоматизировать процесс обучения, реализует лучшие мировые практики, такие как персонализация, геймификация, онлайн-тренажёры, AI и многое другое.</p> <p>Основные продукты — СберКласс и Школа 21 — формируют базу для современной востребованной профессии. Мы стартовали в марте 2019 года и вышли в промышленную эксплуатацию. Сейчас на платформе работают более 1500 школ и BootCamp Сбера.</p> <p>В нашей команде ты будешь работать плечом к плечу с лучшими специалистами в отрасли и получишь отличные возможности для развития и карьерного роста в экосистеме крупнейшей IT компании страны.</p> <p><strong>Стэк проекта:</strong></p> <p>Front: ReactJS, Typescript, Apollo-client, Styled-Components.</p> <p>Back: Java, Spring, SpringBoot, PostgreSQL, MongoDB, Flyway.</p> <p>AutomationQA: back - Java/TestNG; front - JavaScript/CodeceptJS, Java/Selenium.</p> <p>Environment: Docker, Kubernetes, Helm.</p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>принимать участие в разработке архитектуры клиентской части;</li> <li>заниматься развитием микросервисов;</li> <li>оптимизировать производительность фронта;</li> <li>сопровождать и развивать UI kit;</li> <li>работать над адаптивностью интерфейсов.</li> </ul> <p><strong>Мы ждем, что ты:</strong></p> <ul> <li>отлично знаешь JS, ES6+;</li> <li>на “ты” с React и/или TypeScript;</li> <li>работал с HTML5+CSS3;</li> <li>умеешь грамотно настроить Webpack или аналог;</li> <li>знаком с системой контроля версий Git, Git Flow.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Повышение и перемещение внутри экосистемы Сбера;</li> <li>Коллеги, которые всегда помогут адаптироваться и поделятся своей экспертизой;</li> <li>Корпоративный университет, Виртуальная школа Сбера, повышение квалификации, IT конференции, митапы, библиотека - обучение за счет компании;</li> <li>Мощное железо для работы;</li> <li>Структура дохода – оклад и годовая премия. Возможность пересмотра дохода через полгода;</li> <li>ДМС с первого дня, программа для родственников;</li> <li>Подписка СберПрайм+ для сотрудников, скидки и бонусы от компаний партнёров;</li> <li>Спортзал в офисе с видом на набережную.</li> </ul>",SberTech
