,id,name,description,employer.name
0,55527035,Руководитель программ по проектированию,"<strong>Обязанности:</strong> <ul> <li>Оценка требуемых капитальных затрат на строительство нефтегазохимических и СПГ Комплексов.</li> <li>Разработка предварительных графиков реализации проектов и освоения инвестиций по вариантам конфигураций.</li> <li>Подготовка исходных данных для разработки финансово-экономической модели проектов нефтегазохимии и СПГ.</li> <li>Подготовка предложений при формировании планов инвестиционной деятельности и проектов для нефтегазохимических и СПГ Комплексов.</li> <li>Формирование и контроль исполнения Плана проектно-изыскательских работ.</li> <li>Согласование технических заданий на разработку пред-ТЭО, ТЭО, базовых проектов по проектам нефтегазохимии и СПГ.</li> <li>Участие в выборе лицензиаров и разработчиков базовых проектов технологий газохимии и СПГ.</li> <li>Сопровождение проектирования технологических объектов по проектам нефтегазохимии и СПГ.</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее техническое образование.</li> <li>Опыт работы в сфере проектирования объектов нефтегазохимии и СПГ не менее 3-х лет.</li> <li>Опыт оценки капитальных вложений на стадии предварительной проработки инвестиционных проектов.</li> <li>Опыт разработки графиков реализации проектов строительства нефтегазохимических установок и Комплексов, в том числе при реализации green-field проектов.</li> <li>Знание лицензиаров и технологий нефтехимии и газохимии.</li> <li>Знание английского языка (желательно).</li> </ul> <strong>Условия:</strong> <ul> <li>Работа в стабильной, динамично развивающейся компании.</li> <li>Работа в офисе в г. Санкт-Петербург.</li> <li>Расширенный социальный пакет (ДМС, страхование жизни, единовременные выплаты к отпуску).</li> <li>Бонус по результатам деятельности.</li> </ul>",Газпром нефть
0,55575294,Разработчик BI,"<p>Мы – команда «Газпромнефть – Цифровые решения», часть ИТ-функции «Газпром нефти».</p> <p>Команда, которая научила нейросети находить нефть, запустила первую в мире цифровую систему управления арктической логистикой и первой в мире заправила самолет по блокчейн.</p> <p>Мы переводим в «цифру» каждый этап работы современного нефтяника: от геологической разведки и бурения скважин до процесса переработки нефти и момента, когда она в виде топлива попадает в баки автомобиля, самолета или, например, становится битумом для строительства дорог.</p> <p>Активы «Газпром нефти» – это сотни петабайт данных, которые генерируют объекты компании в России и за рубежом. Нас вдохновляет идея развития цифрового будущего нефтегазовой отрасли и промышленности в целом.</p> <p>Мы стремимся к большему, и нам нужен сильный Разработчик.</p> <p><strong>Чем предстоит заниматься:</strong></p> <p> </p> <ul> <li>Разрабатывать и сопровождать решения в системе QlikView под требования заказчика</li> <li>Разрабатывать новые дашборды</li> <li>Тестировать на соответствие данных с другими системами, разрабатывать новые интеграций</li> <li>Участвовать в сборе требований к BI решениям</li> <li>Взаимодействовать с бизнес пользователями на предмет уточнения требований</li> <li>Участвовать в решении задач по интеграция данных из различных программных источников</li> <li>Поддерживать и обучать пользователей</li> </ul> <p><strong>Мы ожидаем, что ты:</strong></p> <ul> <li>Умеешь работать с большими объемами данных</li> <li>Обладаешь практическим опытом разработки моделей данных любой сложности, дашбордов и отчетных форм на платформе QlikView/Sense</li> <li>Имеешь опыт администрирования решений на базе QlikView/Sense, настройки прав доступа пользователей</li> <li>Обладаешь навыками разработки структуры данных</li> <li>Опыт написания требований для последующей реализации приложений в QlikView</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Достойную твоего профессионального уровня заработную плату (уровень вознаграждения обсуждается индивидуально по результатам интервью)</li> <li>Годовую премию по результатам деятельности, дополнительную материальную мотивацию (премии от руководителя)</li> <li>Качественную программу ДМС со стоматологией с первого месяца работы</li> <li>Неограниченный доступ к образовательному контенту на портале знаний от корпоративного университета</li> <li>Подписка на лучшие электронные библиотеки с подборками IT-литературы (и не только)</li> <li>Собственный центр профессионального развития, в котором проводятся комплексные программы обучения hard skills</li> <li>Внутренние демодни, коуч-дни, питчи – то, что поможет продвигать и совершенствовать проекты и собственные идеи</li> <li>Корпоративные скидки для изучения английского языка в малых группах онлайн и офлайн</li> <li>Регулярные карьерные марафоны, индивидуальные карьерные консультации и планы развития</li> <li>Общение вне рабочих рамок – независимо от того, в каком городе ты работаешь! От участия в корпоративных спортивных сообществах до онлайн-экскурсий и неформальных встреч в формате Random coffee</li> </ul> <p><strong>В «Газпром нефть» ты можешь:</strong></p> <ul> <li>Получить уникальный профессиональный опыт</li> <li>Создавать смелые проекты с нуля и наблюдать за их влиянием на целую отрасль</li> <li>Быть вместе с теми, кого вдохновляют сверхсложные задачи</li> <li>Сочетать несколько ролей, быть частью нескольких команд или участвовать в кросс-функциональных командах</li> <li>Использовать возможности компании-лидера для своей самореализации и убедиться, что любой профессиональный опыт важен</li> <li>Быть среди тех, кто создает первую в России цифровую платформу для управления промышленной компанией нового поколения</li> </ul>",Газпром нефть
0,55180017,Главный инженер нефтебазы [id5954FW],"<strong>Обязанности:</strong> <ul> <li>Управление инфраструктурой объектов нефтегазового хозяйства, операционной деятельностью, документацией и информацией, управление человеческими ресурсами</li> <li>Обеспечение безаварийной, надежной эксплуатации, своевременной организации и руководства работ по поддержанию в исправном состоянии нефтебазы: автоматизированной системы налива нефтепродукта, электроустановок, тепловых энергоустановок, тепловых сетей, контрольно-измерительных приборов и автоматики, механизмов, отопительных систем, систем водоснабжения, канализации, наружного и внутреннего электроснабжения и освещения, технологического и метрологического оборудования, измерительных систем, средств измерений, зданий, сооружений, трубопроводов, производственного транспорта нефтебазы, противопожарного оборудования, средств пожаротушения, локальных систем оповещения с ведением необходимой технической документации</li> <li>Организация работ, подсчет объемов работ, выполнение работ согласно технической документации, списание по форме М-29</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее образование по техническим специальностям</li> <li>Опыт работы в аналогичной сфере от 1 года</li> <li>Наличие группы допуска по электробезопасности не ниже 5, владение ПК- программы AutoCad, Visio, Microsoft Office</li> </ul> <strong>Условия:</strong> <ul> <li>Работа в стабильной, динамично развивающейся компании</li> <li>Перспектива профессионального роста</li> <li>Расширенный социальный пакет (ДМС, страхование жизни, единовременные выплаты к отпуску)</li> <li>Бонус по результатам деятельности</li> <li>Уровень оплаты труда обсуждается по итогам собеседования</li> <li>Постоянная позиция в штате компании</li> </ul>",Газпром нефть
0,55235861,"Инженер-проектировщик (технолог, нефтепереработка) [id7979]","<p><strong>Требования:</strong></p> <ul> <li>Высшее инженерное образование по направлению ПГС;</li> <li>Опыт работы на аналогичной должности от 1 года;</li> <li>Отличные знания предметной области: химическая технология, технология переработки нефти и газа, транспорт и хранение нефти и газа;</li> <li>Знание методов и средств проектирования;</li> <li>Знание требований действующих нормативных и технических документов;</li> <li>Умение анализировать и понимать поступающие задания на выполнение проектных работ;</li> <li>Умение планировать собственную работу, состав, последовательность и длительность разработки проектных документов;</li> <li>Навыки использования программ MS Office, nanoCAD, ПАССАТ, СТАРТ, ИЗОЛЯЦИЯ</li> </ul> <p><strong>Обязанности:</strong></p> <ul> <li>Определение стоимости проектных в технологической части (анализ задания, формирование плановых объемов проектирования, описание объемов для расчёта смет ПИР);</li> <li>Планирование реализации проектных работ (распределение работ по этапам, определение собственных трудозатрат, контроль сроков);</li> <li>Сбор исходных данных для проектирования в технологической части (работа в архивах, подготовка писем-запросов, проработка технических условий);</li> <li>Разработка технологических марок проекта (технологическая схема, технологические коммуникации, тепловая изоляция, теплофикационный и масляный обогрев), расчёты режимов работы технологических аппаратов, гидравлические расчёты, расчёты на прочность;</li> <li>Подготовка заданий на проектирование смежных частей проекта;</li> <li>Увязывание, согласование проектных решений в технологической части с решениями по смежным частям проекта;</li> <li>Сопровождение закупок оборудования по проекту, разработка заказной технической документации, рассмотрение технических предложений поставщиков, разработка технических сравнительных таблиц;</li> <li>Участие в выпуске проектной продукции (при необходимости);</li> <li>Сопровождение экспертиз и согласований проектной продукции;</li> <li>Осуществление авторского надзора по дисциплине.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Работа в стабильной развитой компании с хорошей корпоративной культурой;</li> <li>Постоянный трудовой договор, оформление в штат компании;</li> <li>Расширенный социальный пакет;</li> <li>Полис ДМС и социальные программы для сотрудников компании;</li> <li>Трудоустройство в штат компании, постоянный трудовой договор;</li> <li>Уровень заработной платы обсуждается по результатам собеседования.</li> </ul> <p> </p>",Газпром нефть
0,55375866,Аналитик по информационной безопасности [id6009FW],"<p><strong>Кто мы:</strong></p> <p>Мы – это управление анализа событий ИБ в «Газпромнефть – Цифровые решения», часть ИТ-функции «Газпром нефти». Наша команда аналитиков информационной безопасности (ИБ) информационных систем (ИС) занимается контролем ИБ ИС на платформах производителей: Microsoft, Oracle, Red Hat, 1C-Bitrix, UiPath, Terrasoft, Apache, Qlik, различные вариации стека LAMP с WebApp внутренней разработки. На позицию Главного специалиста нам требуется Аналитик ИБ ИС, который с нами будет развивать данное направление.</p> <p><strong>Чем предстоит заниматься:</strong></p> <ul> <li>выявлять потенциальные вектора атак, формировать требования ИБ к ИС, опираясь на стандарты, лучшие практики и собственный опыт;</li> <li>определять источники получения данных контролируемых параметров ИС (API-request, SQL-request, console scripting и т.д.);</li> <li>реализовывать скрипты выгрузки контролируемых данных из ИС для передачи команде разработки с целью интеграции в программное обеспечение анализа ИБ ИС собственной разработки;</li> <li>выполнять инструментальные проверки состояния ИБ ИС;</li> <li>выполнять целевую экспертную оценку ИБ ИС и/или их компонент;</li> <li>анализировать выявленные события ИБ с признаками инцидента;</li> <li>расследовать инциденты ИБ;</li> <li>анализировать, оптимизировать процессы контроля ИБ ИС.</li> </ul> <p><strong>Мы ожидаем, что ты:</strong></p> <ul> <li>имеешь структурированные знания об архитектуре информационных систем;</li> <li>знание актуальных угроз, уязвимостей, типовых атак на информационные системы и инструментов их реализации, а также методов их обнаружения и реагирования;</li> <li>имеешь опыт в направлении Web Security Operations (Forensics, Incident Handling, Penetration Testing, Exploitation);</li> <li>имеешь понимание, что такое Threat Intelligence и Threat Hunting;</li> <li>имеешь опыт автоматизации на скриптовых языках (Bash / PowerShell / Python / JavaScript и т.д.);</li> <li>владеешь навыком построения запросов к API;</li> <li>владеешь навыком построения SQL-запросов;</li> <li>знаком с архитектурой комплексных систем защиты информации;</li> <li>владеешь английским языком на уровне свободного чтения технической документации;</li> <li>имеешь аналитический склад ума;</li> <li>готов обучаться и профессионально развиваться.</li> </ul> <p><strong>Будет полезным: </strong></p> <ul> <li>наличие опыта разработки ПО;</li> <li>опыт системного администрирования;</li> <li>опыт внедрения систем информационной безопасности;</li> <li>опыт работы с программными платформами: Oracle Hyperion, Terrasoft Creatio, Microsoft SharePoint, 1C-Bitrix, LAMP, UiPath Platform, Apache Hadoop, Red Hat OpenShift, QlikView, QlikSense.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ol> <li>Достойную твоего профессионального уровня заработную плату, годовую премию по результатам деятельности, дополнительную материальную мотивацию;</li> <li>Качественную программу ДМС со стоматологией с первого месяца работы; услуги телемедицины и консультации психолога, страхование жизни и здоровья в том числе за границей, а еще – уникальную программу «Диагностика и лечение COVID-19» и льготные условия страхования для близких;</li> <li>Разумную свободу при выполнении рабочих обязанностей (ты самостоятельно распоряжаешься своим рабочим временем – мы поддерживаем культуру доверия в командах);</li> <li>Корпоративные скидки для изучения английского языка в малых группах онлайн и офлайн, скидки на ипотечное страхование в рамках зарплатных программ;</li> <li>Поддержку опытного наставника с первого рабочего дня: сориентирует во всем от возможностей кофемашины и приложения «Градусник» до лучших практик по направлению;</li> </ol> <p><strong>В «Газпром нефть» ты можешь:</strong></p> <ul> <li>Быть среди тех, кто создает первую в России цифровую платформу для управления промышленной компанией нового поколения;</li> <li>Получить уникальный профессиональный опыт, защищая одну из самых сложных, разветвлённых инфраструктур в стране и в мире;</li> <li>Работать с масштабным и весомым перечнем классов продуктов, которые активно эксплуатируются в компании;</li> <li>Иметь в команде специалистов разного функционала и оперативно получать необходимую консультацию, не затрачивая время на долгий поиск информации;</li> <li>Вырасти из исполнителя в наставника.</li> </ul>",Газпром нефть
0,53414626,"Бухгалтер (БЦ ""Деловой Квартал"")","<strong>Обязанности:</strong> <ul> <li>Ведение бухгалтерского учета поступления, движения нефтепродуктов и сопутствующих товаров, расчетов с поставщиками и покупателями.</li> <li>Отражение операций по оказанным услугам, выполненным работам.</li> <li>Сверка расчетов с покупателями и поставщиками, учет дебиторской и кредиторской задолженности, формирование Резерва сомнительной задолженности в рамках БУ и НУ.</li> <li>Обработка заявок на платеж на основании полного и корректного пакета документов по хоз.операциям.</li> <li>Подготовка документов направление комментариев по запросам в рамках налоговых и аудиторских проверок.</li> </ul> <strong>Требования:</strong> <ul> <li>Знания бухгалтерского и налогового законодательства по учету доходов и дебиторской задолженности: первичная документация, движения товаров от поступления до выбытия, инвентаризация расчетов, формирование РСЗ, учет доходов.</li> <li>Опыт работы с большим объемом документов, скорость отработки заявок.</li> <li>Знания и умения работать в учетных системах 1С АСБНУ, ERP, SAP</li> <li>Высшее образование</li> </ul> <strong>Условия:</strong> <ul> <li>Работа в стабильной, динамично развивающейся компании ООО &quot;Газпромнефть Бизнес-Сервис&quot;.</li> <li>Система мотивации: оклад + годовой бонус.</li> <li>ДМС с первого месяца работы в компании.</li> <li>Профессиональное развитие, возможность роста.</li> <li>Корпоративный транспорт от ст. м. Автовокзал.</li> </ul>",Газпром нефть
0,55220871,Водитель автомобиля (бензовоз),"<p>«Газпром нефть» насчитывает более 200 машин собственного парка, которые совершают более 1100 рейсов в сутки. Мы доставляем топливо в 22 региона по стране.</p> <p><br />Чтобы обеспечить сохранность нефтепродуктов на всех этапах транспортировки и передаче на АЗС, мы приглашаем к сотрудничеству водителей, которые могут не только перевезти опасный груз, но и выполнять задачи технического специалиста: сопровождать операции по наливу и сливу нефтепродуктов на нефтебазах и АЗС компании.</p> <p><br />Вы будете работать на автомобилях Volvo полуприцеп не старее 2018 года, которые оснащены современными технологиями мониторинга для сохранности количественных и качественных показателей топлива. Все топливные терминалы, станции налива и АЗС «Газпром нефти» автоматизированы, вам не придется выполнять множество ручных операций.</p> <p><br />Наши водители ежегодно участвуют в региональных и всероссийских отборочных конкурсах профессионального мастерства среди водителей бензовозов. А лучшие экипажи с 2017 года сопровождают участников международного ралли-рейда «Шелковый путь», где заправляют экипажи гонщиков прямо в пути.</p> <p> </p> <p><strong>Что нужно будет делать:</strong></p> <p> </p> <ul> <li>Осуществлять доставку светлых нефтепродуктов от нефтебаз до АЗС компании и партнеров;</li> <li>Обеспечивать сохранность количественных и качественных показателей перевозимых нефтепродуктов;</li> <li>Слив/налив топлива на АЗС компании и нефтебазе.</li> </ul> <p> </p> <p><strong>Наши пожелания к Вам:</strong></p> <p> </p> <ul> <li>Непрерывный водительский стаж управления транспортным средством категории СЕ (полуприцеп/прицеп) от 2-х лет;</li> <li>Действующее разрешение на дорожную перевозку опасных грузов (ДОПОГ);</li> <li>Наличие карты для тахографа с СКЗИ.</li> </ul> <p> </p> <p><strong>Что мы предлагаем:</strong></p> <p> </p> <ul> <li>Официальное трудоустройство согласно ТК РФ;</li> <li>Белую заработную плату с ежеквартальным премированием и 13-ой заработной платой;</li> <li>Расширенный социальный пакет: 100% оплата 14-ти дней больничного листа, ДМС, страхование жизни;</li> <li>Прохождение медицинского осмотра за счет компании;</li> <li>Развитую корпоративную культуру: билеты на футбол, хоккей, спортивные мероприятия внутри компании;</li> <li>Сменный график работы 4/4 по 12 ч (дневные и ночные смены);</li> <li>Бесплатное проживание в хостеле и частичная компенсация проезда для иногородних;</li> <li>Частичная компенсация за использование личного транспорта;</li> <li>Работа по г. Санкт-Петербург и Ленинградской области.</li> </ul> <p> </p> <p><strong>Приглашаем вас в нашу Команду!</strong></p> <p> </p> <p> </p>",Газпром нефть
0,55566229,Начальник испытательной лаборатории,"<strong>Обязанности:</strong> <ul> <li>Организация контроля качества продукции.</li> <li>Организация функционирования химико-аналитической лаборатории.</li> <li>Ведение документации в лаборатории на основании утвержденных форм в рамках своей компетентности.</li> <li>Подготовка испытательной лаборатории к аккредитации.</li> <li>Соблюдение норм, правил, инструкций и НМД Организации.</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее образование, дополнительное профессиональное образования по профилю деятельности лаборатории (работа с нефтепродуктами);</li> <li>Наличие опыта работы по исследованиям (испытаниям), измерениям в области деятельности лаборатории не менее 2 лет;</li> <li>Знание основ аналитической химии, владение химическими и физико-химическими методами (хроматография, титриметрия, гравиметрия, спектроскопия и т.д.);</li> <li>Наличие опыта работы с лабораторным оборудованием;</li> <li>Уверенный пользователь ПК (1С, MS Office);</li> <li>Знания требований по аккредитации лаборатории, ГОСТ ISO/IEC 17025.</li> </ul> <strong>Условия:</strong> <ul> <li>Официальное оформление по ТК РФ в ДО - <strong>АО &quot;Газпромнефть-Терминал&quot;.</strong></li> <li>ДМС + страхование жизни;</li> <li>Возможности профессионального и карьерного роста, обучения и развития;</li> <li>График работы 5/2;</li> <li>Место работы: Нефтебаза, Новокузнецк;</li> <li>Срочный ТД на время отсутствия основного сотрудника (декрет).</li> </ul>",Газпром нефть
0,51758444,Ведущий Бухгалтер по расчету заработной платы,"<p><strong>Обязанности:</strong></p> <ul> <li>Начисление заработной платы и иных вознаграждений за труд, расчет отклонений от нормы рабочего времени;</li> <li>Удержание из заработной платы, выплата заработной платы;</li> <li>Работа с первичной документацией, контроль за формированием документов по начислению заработной платы;</li> <li>Предоставление информации о начислениях и расчетах по запросам сотрудников</li> <li>Взаимодействие с контролирующими органами;</li> <li>Работа по автоматизации процессов УС в связи с изменениями в Законодательстве;</li> <li>Формирование и отражение проводок бухгалтерского учета по заработной плате;</li> <li>Ведение и контроль аналитического учета счетов: 70, 68, 69, 73, 76, 91;</li> <li>Создание оценочных обязательств по заработной плате.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Образование: не ниже средне-специального;</li> <li>Опыт работы в аналогичной должности : от 3х лет с численностью от 200;</li> <li>Желательно знание и опыт работы в программах : 1с8.2 ЗУП, 1с8.3 ЗУП, 1с Бухгалтерия, Контур;</li> <li>Личные качества: внимательность, самоорганизация, умение работать в режиме многозадачности.</li> </ul> <p><strong>Условия: </strong></p> <ul> <li>Работа в дочернем обществе ПАО &quot;Газпром нефть&quot;;</li> <li>Достойная заработная плата (уровень вознаграждения обсуждается индивидуально по результатам интервью);</li> <li>Регулярная индексация фиксированной части дохода;</li> <li>Годовая премия по результатам деятельности; </li> <li>Расширенный полис ДМС, страхование от несчастных случаев;</li> <li>Материальная помощь, доплата по больничному, дополнительные выходные по случаю важных событий в жизни;</li> <li>Компенсация путевок в детский лагерь. Подарки детям на новый год.</li> </ul> <p><strong>Мы находимся:</strong></p> <p>Деловой квартал: ул. Сибирский тракт 12, строение 1 а.</p> <p>Удобное расположение и маршрут (dk-park.ru)</p> <p> </p> <p> </p>",Газпром нефть
0,54981214,Оператор-кассир АЗС (Кирилловка),"<p><strong>Сеть автозаправочных станций – одно из ключевых направлений работы «Газпромнефть». Сегодня наша компания является лидером российского рынка. </strong></p> <p><strong>Мы приглашаем присоединиться к команде Оператора-кассира автозаправочной станции. </strong></p> <p><strong>Наши Операторы ежедневно помогают автомобилистам: консультируют по предоставляемым услугам, угощают их ароматной выпечкой и свежим кофе, заряжают хорошим настроением в дорогу. Если ты ответственный, готов много работать и зарабатывать, любишь общаться и помогать людям, присоединяйся к нам! </strong></p> <p><strong>Мы предлагаем:</strong></p> <ul> <li>официальное трудоустройство;</li> <li>стабильную зарплату 2 раза в месяц и возможность влиять на свой уровень дохода;</li> <li>ежемесячные и годовые премии по результатам работы;</li> <li>возможность работать рядом с домом;</li> <li>сменный график работы (дневные и ночные смены);</li> <li>расширенный соцпакет (ДМС со стоматологией и страхование от несчастных случаев);</li> <li>ежегодный медосмотр за счет компании;</li> <li>карьерный рост (мы всегда поддерживаем сотрудников, желающих развиваться);</li> </ul> <p><strong>А также:</strong></p> <ul> <li>поддержка в сложных жизненных ситуациях: материальная помощь многодетным семьям, одиноким матерям и отцам, помощь семьям с детьми-инвалидами;</li> <li>компенсация путевок в детские оздоровительные лагеря;</li> <li>поздравления и подарки детям сотрудников на Новый год;</li> <li>дополнительное премирование за победы в мотивационных конкурсах;</li> <li>бесплатное дистанционное обучение профессии за счет компании.</li> </ul> <p><strong>Что вам нужно будет делать:</strong></p> <ul> <li>работать с клиентами;</li> <li>готовить продукцию кафе (выпечка, хот-доги) – только на крупных АЗС;</li> <li>выкладывать товар на полки и следить за сроками годности продукции;</li> <li>вести учет нефтепродуктов и товаров на АЗС;</li> <li>поддерживать чистоту на АЗС.</li> </ul> <p><strong>От вас мы ждем:</strong></p> <ul> <li>образование от среднего и выше;</li> <li>опыт работы за кассой будет являться преимуществом;</li> <li>знание ПК, Word, Excel;</li> <li>готовность к работе на ногах;</li> <li>готовность к работе в режиме многозадачности.</li> </ul>",Газпром нефть
