,id,name,description,employer.name
0,55045815,Клиентский менеджер прямых продаж,"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p> </p> <p>У каждого нашего зарплатного клиента – компаний партнеров — есть свой эксперт по финансовым вопросам. Он приезжает в офисы партнеров банка несколько раз в неделю, презентует наши продукты, консультирует сотрудников компании по продуктам и сервисам, а также помогает с их оформлением.</p> <p>Это работа для тех, кому интересны сфера продаж, развитие навыков убеждения, личных переговоров и выступлений. А также привлекает работа вне офиса.</p> <p> </p> <p> </p> <p><strong>Тебе предстоит:</strong></p> <p> </p> <p>· выезжать к клиентам на индивидуальные консультации</p> <p>· проводить презентации сервисов Сбера на территории компаний-партнеров</p> <p>· предлагать сервисы Сбера и помогать с их оформлением.</p> <p> </p> <p><strong>Работа в Сбере – это: </strong></p> <p>· официальное оформление с первого дня</p> <p>· ДМС с первого дня и льготное страхование для близких</p> <p>· стабильный оклад и премии по результатам работы</p> <p>· мобильная связь, корпоративный ipad</p> <p>· оплата транспортных расходов</p> <p>· теплая база клиентов</p> <p>· регулярное обучение за счет компании и возможность карьерного роста</p> <p>· ипотека выгоднее на 4% для каждого сотрудника</p> <p>· льготные условия кредитования</p> <p>· бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Ситимобил, Сбер Еаптека и других</p> <p>· реферальная программа для сотрудников: можно пригласить в команду знакомых профессионалов и получить вознаграждение до 100 тыс. рублей</p> <p>· корпоративная пенсионная программа.</p> <p> </p> <ul> <li>Присоединяйся к команде клиентских менеджеров Сбера!</li> </ul>",Сбербанк
0,55892463,Front-end разработчик (React),"<p><strong>Сбер</strong> сейчас - это крупнейшая цифровая экосистема. Технобренд, объединяющий лучшие мировые практики и современный стек. Сбер работает над созданием экосистемы удобных онлайн сервисов в самых разных сферах. Сейчас в нее входит более 50 компаний. Среди них- онлайн-кинотеатр Okko, сервис доставки еды Delivery Club, и многие другие.</p> <p> </p> <p><strong>Описание проекта:</strong></p> <p>Наша команда создаёт платформу для автоматизации процессов работы с проблемной задолженностью физических лиц и клиентов сегментов малого и микробизнеса. Платформа автоматизирует работу более 9 тыс. пользователей, включает несколько функциональных подсистем, имеет как веб интерфейс, так и мобильное приложение, встроенную подсистему отчетности, несколько интеграционных взаимодействий с внутренними и внешними системами, и интеграцию с госорганами.</p> <p>Сейчас перед командой поставлена задача по переводу системы на микросервисную архитектуру и принятие решений в системе на базе моделей AI.</p> <p>Мы работаем по гибкой методологии Scrum (Agile). Сами взаимодействуем с заказчиками, сами проектируем, разрабатываем, тестируем наши фичи и получаем обратную связь от пользователей. У нас нет многоэтажной иерархии и случайных людей.</p> <p><strong>Обязанности</strong></p> <ul> <li>Проектирование и разработка интерфейсов приложений/ключевых технологических и прикладных микросервисов платформы;</li> <li>Написание автотестов, исправление багов, участие в ревью кода;</li> <li>Взаимодействие с разработчиками, дизайнерами и другими командами в формате Agile.</li> </ul> <p><strong>Требования</strong></p> <ul> <li>Опыт работы front-end разработчиком от 3х лет;</li> <li>Опыт разработки SPA приложений;</li> <li>Отличные знания JavaScript, HTML, CSS;</li> <li>Опыт работы с React, Redux;</li> <li>Опыт работы с Pre и Post процессорами CSS;</li> <li>Опыт работы со сборщиками проектов (мы используем webpack);</li> <li>Опыт работы с Git;</li> <li>Опыт написания unit-тестов</li> </ul> <p>Плюсом для кандидата будет:</p> <ul> <li>Понимание архитектуры веб-приложений;</li> <li>Опыт серверного программирования на Node.js;</li> <li>Опыт работы с js-фреймворками;</li> </ul>",Сбербанк
0,66105980,QA manual,"<p>Мы – Команда платформы торговли акциями и облигациями в Сбере. Наше имя – SberTrade.</p> <p>Мы разрабатываем платформу, на которой будут вести торги крупнейшие компании нашей страны, а также международные финансовые институты. Это и Банки, и фонды, и страховые, Управляющие Активами, а также, в перспективе масштабирования, компании крупного и среднего бизнеса. Мы выводим на рынок новые финансовые продукты, минимизируем операционные и технологические риски.</p> <p>Торговля на нашей площадке требует постоянного решения сложных технологических задач: десятки интерфейсов обмена данными, высокие требования к быстродействию, стабильности и безопасности решения, необходимость следования правовым нормам и отслеживания изменений на внешних финансовых рынках.</p> <p>Многие применяемые решения новы и уникальны не только в России, но и в мире. В то же время мы перенимаем лучшие практики молодых и технологичных площадок (например, криптобиржи).</p> <p>Наша команда работает по Agile c двухнедельными спринтами. Используется современный стек технологий (Angular, Kotlin, MS SQL / Postgre SQL, Kafka). Выстроен DevOps pipeline.</p> <p>Мы ищем как экспертов, готовых применить свои навыки в новой области, так и специалистов, которые хотят нарастить свои знания и опыт, с готовностью быстро усваивать большие объёмы информации.</p> <p><strong>Вам предстоит</strong>:</p> <ul> <li>Принимать участие в функциональном тестировании нашей Платформы;</li> <li>Выполнять регрессионное тестирование;</li> <li>Производить нагрузочное тестирование;</li> <li>Проверять интеграционные сценарии;</li> <li>Подготавливать тестовую документацию;</li> <li>Актуализировать тестовую библиотеку;</li> <li>Участвовать в написании и разработке автотестов;</li> <li>Тестировать API;</li> <li>Узнавать много о биржевых продуктах и разных аспектах торговли на иностранных и отечественных площадках;</li> <li>Быть частью Команды, создающей будущее индустрии.</li> </ul> <p><strong>Мы ждем, что вы</strong>:</p> <ul> <li>Владете теорией тестирования;</li> <li>Умеете писать тестовую документацию;</li> <li>Виртуоз Jira &amp; Confluence;</li> <li>Знаете SQL;</li> <li>Понимаете, как работать с API;</li> <li>Умеете пользоваться Swagger / Postman;</li> <li>Готовы погрузиться в мир инвестбизнеса и освоить его основы;</li> <li>Не боитесь задавать вопросы в случае неполного понимания процесса.</li> </ul> <p><strong>Круто, если вы</strong>:</p> <ul> <li>Ранее работали в инвестбизнесе, в части торговли не менее трёх лет;</li> <li>Знаете процесс аллоцирования сделок;</li> <li>Есть опыт разработки Java;</li> <li>Есть опыт работы в НТ.</li> </ul>",Сбербанк
0,52236725,"Старший менеджер по обслуживанию (Тимский район, село Погожее)","<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>Мы ищем старших менеджеров по обслуживанию клиентов Сбера. Это специалисты, которые проводят операции клиентов отделения банка.</p> <p><strong>Эта работа подойдет тебе если ты:</strong></p> <ul> <li>хочешь стать экспертом в банковской сфере</li> <li>доброжелателен и готов помогать клиентам</li> <li>специалист со средним профессиональным, неполным высшим или высшим образованием</li> <li>владеешь программами Microsoft Office, Outlook</li> <li>готов к работе, предполагающей ежедневное проведение однотипных операций.</li> </ul> <p> </p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>осуществлять операции по обслуживанию клиентов</li> <li>проводить кассовые операции: прием, выдача, обмен денег</li> <li>предлагать продукты и сервисы Сбера</li> <li>консультировать клиентов по возникающим вопросам.</li> </ul> <p> </p> <p> </p> <p><strong>Работа в Сбере – это: </strong></p> <ul> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>корпоративное обучение за счет компании</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul> <p> </p> <p> </p> <p>Присоединяйся к команде старших менеджеров по обслуживанию Сбера!</p>",Сбербанк
0,54600806,Старший менеджер по обслуживанию,"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>Мы ищем старших менеджеров по обслуживанию клиентов Сбера. Это специалисты, которые проводят операции клиентов отделения банка.</p> <p><strong>Эта работа подойдет тебе если ты:</strong></p> <ul> <li>хочешь стать экспертом в банковской сфере</li> <li>доброжелателен и готов помогать клиентам</li> <li>специалист со средним профессиональным, неполным высшим или высшим образованием</li> <li>владеешь программами Microsoft Office, Outlook</li> <li>готов к работе, предполагающей ежедневное проведение однотипных операций.</li> </ul> <p> </p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>осуществлять операции по обслуживанию клиентов</li> <li>проводить кассовые операции: прием, выдача, обмен денег</li> <li>предлагать продукты и сервисы Сбера</li> <li>консультировать клиентов по возникающим вопросам.</li> </ul> <p> </p> <p> </p> <p><strong>Работа в Сбере – это: </strong></p> <ul> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>корпоративное обучение за счет компании</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul> <p> </p> <p> </p> <p>Присоединяйся к команде старших менеджеров по обслуживанию Сбера!</p> <p> </p>",Сбербанк
0,55442370,Водитель-инкассатор,"<p>Инкассаторы— это настоящие профессионалы, которые обеспечивают перевозку и сохранность банковских ценностей. В Сбербанке тебя ждет дружный коллектив, современные бронированные автомобили и технологии работы, забота о здоровье и безопасности, а также постоянное профессиональное развитие.</p> <p> </p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>перевозить денежные средства, а также другие ценности</li> <li>оказывать инкассаторские услуги клиентам банка</li> <li>обеспечивать сохранность перевозимых ценностей, автотранспорта.</li> </ul> <p> </p> <p><strong>Мы ждем от тебя:</strong></p> <ul> <li>готовность работать на маршруте вдвоем или по одному</li> <li>образование не ниже среднего (полного)</li> <li><strong>подтвержденный стаж работы водителем не менее года</strong></li> <li>права категории B</li> <li>умение обращаться с оружием или готовность обучаться и сдавать соответствующие нормативы.</li> </ul> <p> </p> <p><strong>Мы предлагаем:</strong></p> <ul> <li>усиленные меры безопасности: современный бронированный автомобиль, бронежилет, спец контейнеры</li> <li>гибкий режим работы с суммированным учетом рабочего времени, например, по 12 часов через день, с предоставлением 2-х спаренных выходных дней</li> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>расширенный ДМС с первого дня и льготное страхование для близких</li> <li>корпоративное обучение за счет компании</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul>",Сбербанк
0,55463479,Старший специалист по работе с сотрудниками компании,"<p>Работа в крупном внутреннем проекте СберДруг по развитию и сопровождению сервисов для сотрудников Банка.</p> <p><strong>Чем предстоит заниматься:</strong></p> <ul> <li>приём входящих звонков от внутренних клиентов Банка;</li> <li>консультирование внутренних клиентов (сотрудников Банка) по вопросам работы банковских автоматизированных систем;</li> <li>регистрация обращений в CRM-системе;</li> <li>обработка offline обращений.</li> </ul> <p><strong>Вы нам подходите если у Вас:</strong></p> <ul> <li>высшее/неполное высшее образование;</li> <li>опыт работы в сфере обслуживания клиентов от 1 года;</li> <li>грамотная устная и письменная речь, четкая дикция;</li> <li>уверенный пользователь ПК (в том числе MS Office, в том числе MS Excel);</li> <li>развитые коммуникативные навыки, доброжелательность, стрессоустойчивость, готовность работать с возражениями;</li> <li>умеете находить решение в нестандартных ситуациях.</li> </ul> <p><strong>Предлагаем Вам следующие условия:</strong></p> <ul> <li>офис по адресу: г. Нижний Новгород, ул. Ак. Сахарова 2А;</li> <li>гибкий график работы;</li> <li>амбициозный, молодой и дружный коллектив;</li> <li>организованное рабочее место в комфортном офисе;</li> <li>трудоустройство согласно ТК РФ;</li> <li>льготная ипотека для сотрудников (ниже рынка на 4 %);</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров Okko, Сбер Маркет, Delivery Club, Самокат, Ситимобил, Сбер Еаптека и другие;</li> <li>ДМС для сотрудников/родственников (с первого дня трудоустройства);</li> <li>обучение в СберУниверситете, доступ к виртуальной школе, профессиональные конкурсы.</li> </ul>",Сбербанк
0,54602963,Старший менеджер по обслуживанию,"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>Мы ищем старших менеджеров по обслуживанию клиентов Сбера. Это специалисты, которые проводят операции клиентов отделения банка.</p> <p><strong>Эта работа подойдет тебе если ты:</strong></p> <ul> <li>хочешь стать экспертом в банковской сфере</li> <li>доброжелателен и готов помогать клиентам</li> <li>специалист со средним профессиональным, неполным высшим или высшим образованием</li> <li>владеешь программами Microsoft Office, Outlook</li> <li>готов к работе, предполагающей ежедневное проведение однотипных операций.</li> </ul> <p> </p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>осуществлять операции по обслуживанию клиентов</li> <li>проводить кассовые операции: прием, выдача, обмен денег</li> <li>предлагать продукты и сервисы Сбера</li> <li>консультировать клиентов по возникающим вопросам.</li> </ul> <p> </p> <p> </p> <p><strong>Работа в Сбере – это: </strong></p> <ul> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>корпоративное обучение за счет компании</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul> <p> </p> <p> </p> <p>Присоединяйся к команде старших менеджеров по обслуживанию Сбера!</p> <p> </p>",Сбербанк
0,55349959,Старший специалист судебного и исполнительного производства,"<p><strong>Обязанности</strong></p> <ul> <li>взыскание просроченной задолженности с физических лиц на судебной стадии и стадии исполнительного производства;</li> <li>осуществление выездов к клиентам, проведение переговоров с должниками;</li> <li>проведение телефонных переговоров с должниками;</li> <li>контроль погашения просроченной задолженности;</li> <li>представление интересов Банка по вопросам погашения просроченной задолженности в органах власти.</li> </ul> <p><strong>Требования</strong></p> <ul> <li>специалист со средним специальным, неоконченным высшим или высшим образованием;</li> <li>опыт работы по взысканию задолженности на этапе исполнительного производства от 1 года;</li> <li>успешный опыт проведения переговоров, развитые коммуникативные навыки;</li> <li>умение работать в режиме многозадачности;</li> <li>готовность к работе разъездного характера.</li> </ul> <p><strong>Условия</strong></p> <ul> <li>оформление согласно Трудовому кодексу;</li> <li>зарплата плюс премии по итогам работы;</li> <li>график работы 9-18 пн-пт;</li> <li>ДМС для сотрудников и льготная медицинская страховка для близких;</li> <li>регулярное корпоративное обучение;</li> <li>скидки на продукты банка и экосистемы.</li> </ul>",Сбербанк
0,55563317,Водитель-инкассатор,"<p>Водители-инкассаторы— это настоящие профессионалы, которые обеспечивают перевозку и сохранность банковских ценностей. В Сбербанке тебя ждет дружный коллектив, современные бронированные автомобили и технологии работы, забота о здоровье и безопасности, а также постоянное профессиональное развитие.</p> <p><strong>Тебе предстоит:</strong></p> <p> </p> <p>• перевозить денежные средства, а также другие ценности</p> <p>• оказывать инкассаторские услуги клиентам банка</p> <p>• обеспечивать сохранность перевозимых ценностей, автотранспорта.</p> <p><strong>Мы ждем от тебя:</strong></p> <p> </p> <p>• готовность работать на маршруте вдвоем или по одному</p> <p>• образование не ниже среднего</p> <p>• подтвержденный стаж работы водителем не менее года</p> <p>• права категории B</p> <p>• хорошую физическую подготовку</p> <p>• умение обращаться с оружием или готовность обучаться и сдавать соответствующие нормативы.</p> <p><strong>Мы предлагаем:</strong></p> <p> </p> <p>• усиленные меры безопасности: современный бронированный автомобиль, бронежилет, спец контейнеры</p> <p>• ипотеку выгоднее на 4% для каждого сотрудника</p> <p>• гибкий режим работы с суммированным учетом рабочего времени, например, по 12 часов через день, с предоставлением 2-х спаренных выходных дней</p> <p>• бесплатную подписку СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Ситимобил, Сбер Еаптека и другие</p> <p>• материальную поддержку в особых жизненных случаях сотрудника и членов его семьи</p> <p>• ДМС с первого дня для сотрудников и льготное кредитование для близких</p> <p>• корпоративную пенсионную программу</p> <p>• обучение за счет Сбера</p> <p>• насыщенную корпоративную жизнь с разнообразными мероприятиями для вас и вашей семьи</p> <p>• возможность участвовать в конкурсах профессионального мастерства с достойным признанием лучших сотрудников.</p>",Сбербанк
