,id,name,description,employer.name
0,55259203,Главный специалист по документационному обеспечению,"<strong>Обязанности:</strong> <ul> <li>Организация процесса согласования, подписания и регистрации договорных документов;</li> <li>Управление процессом приема, регистрации, рассмотрения и передачи на исполнение входящих документов;</li> <li>Подготовка, передача на подписание, регистрация и отправка исходящих документов;</li> <li>Осуществление процесса согласования, подписания, регистрации и отмены распорядительных документов и доверенностей;</li> <li>Ведение внутренней служебной переписки;</li> <li>Разработка, согласование, подписание, регистрация и хранение протоколов коллегиальных органов;</li> <li>Обеспечение методологической поддержкой сотрудников Общества по вопросам документооборота Компании, в том числе помощь в работе в системе электронного документооборота «TESSA».</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее образование (предпочтительно гуманитарное);</li> <li>Опыт работы по профилю (желательно) не менее 1 года;</li> <li>Дополнительное образование / курсы повышения квалификации - делопроизводство, архивист / архивное хранение- будет вашим преимуществом.</li> <li>Знание процессов делопроизводства (архивного, конфиденциального, организационно-распорядительного;</li> <li>Опытный пользователь MS Office; СЭД; 1C;</li> <li>Навыки работы с большим объемом информации;</li> <li>Навыки систематизации и упорядочивания информации;</li> <li>Грамотная устная и письменная речь.</li> </ul> <strong>Условия:</strong> <ul> <li>Работа в стабильной, динамично развивающейся компании;</li> <li>Перспектива профессионального роста, возможность обучения;</li> <li>ДМС, страхование жизни;</li> <li>Годовой бонус по результатам деятельности;</li> <li>Уровень заработной платы обсуждается по итогам собеседования;</li> <li>Срочный ТД на время декретного отпуска основного сотрудника.</li> </ul>",Газпром нефть
0,55288449,Ведущий специалист по организации питания,"<strong>Обязанности:</strong> <ul> <li>Заключение договоров на предоставление бесплатного питания работникам Общества. Организация и контроль за их исполнением, в том числе в части качества питания, проведения анализа стоимости предлагаемых блюд;</li> <li>Обеспечение и контроль за выполнением договорных обязательств по предоставлению бесплатного питания работникам, в том числе на производственной территории в соответствии с заключенными договорами.</li> <li>Обеспечение разработки и согласования в соответствии с локальными нормативными актами;</li> <li>Организация и проведение корпоративных мероприятий;</li> <li>Контроль за качественным исполнением контрагентами договорных обязательств по договорам на оказание услуг по направлению деятельности Отдела по оказанию услуг на объектах общественного питания;</li> <li>Формирование плана потребности в работах/услугах по направлению деятельности Отдела Управления, заявок на закупку услуг, проведение анализа нормативно-методической документации;</li> <li>Участие в процедурах закупочной деятельности по направлению деятельности Отдела Управления, формирование технических требований к предмету закупки, технических требований к контрагентам, проведение технической экспертизы оферт, поданных участниками закупки в рамках процедуры закупки в соответствии с приказами, распоряжениями, другими локальными нормативными актами;</li> <li>Организация и проведение технических аудитов контрагентов с оформлением соответствующих документов о результатах проверки;</li> <li>Оформление, регистрация и визирование/согласование договоров в системе электронного документооборота «TESSA»;</li> <li>Разработка и согласование стандартных договоров по видам услуг по направлению деятельности Отдела Управления;</li> <li>Создание заданий на платеж в ПО на основании сформированной кредиторской задолженности и утвержденного плана платежей;</li> <li>Осуществление контроля за своевременным и качественным оформлением актов выполненных работ и счетов-фактур.</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее образование по направлению: «Технология продукции и организация общественного питания» (либо готовность пройти проф. переподготовку),</li> <li>Стаж работы не менее 2-х лет по направлению деятельности;</li> <li>Опыт договорной деятельности- желателен.</li> </ul> <strong>Условия:</strong> <ul> <li>Работа в стабильной, динамично развивающейся компании;</li> <li>Перспектива профессионального роста, возможность обучения;</li> <li>ДМС, страхование жизни;</li> <li>Годовой бонус по результатам деятельности;</li> <li>Уровень заработной платы обсуждается по итогам собеседования;</li> <li>Свой спорт. комплекс, оплата санаторного лечения;</li> <li>Возможность быстрого профессионального роста;</li> <li><em><strong>Вакансия открыта в г. Мегион, наличие релокационного пакета (помощь в переезде);</strong></em></li> </ul>",Газпром нефть
0,55536980,Специалист по продвижению и мероприятиям,"<p>Вакансия открыта в дочернем обществе ПАО Газпром нефть.</p> <p><strong>Обязанности:</strong></p> <ul> <li>Участие в семинарах, выставках, конференциях;</li> <li>Создание и менеджмент рабочих материалов (презентации, каталоги, инструкции, лифлеты, сайт и т.п.);</li> <li>Создание текстовых материалов;</li> <li>Участие в формировании и реализации планов коммерческого запуска продукции на целевые рынки, участие в определении новых рынков сбыта;</li> <li>Участие в разработке стратегии по продвижению;</li> <li>Работа с подрядчиками.</li> <li>Планирование и реализация мероприятий по продвижению в краткосрочной и долгосрочной перспективе;</li> <li>Проведение анализа эффективности мероприятий по продвижению, корректировка их по результатам анализа;</li> <li>Уделять особое внимание Digital-маркетингу.</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее образование</li> <li>Опыт работы от 2 лет в сфере продвижения</li> <li>Обязателен опыт Digital</li> </ul> <strong>Условия:</strong> <ul> <li>Официальное оформление</li> <li>График работы 5/2</li> <li>ДМС и социальный пакет</li> <li>Возможность профессионального роста и развития в рамках Компании</li> </ul>",Газпром нефть
0,54492029,Руководитель направления по сопровождению проектной деятельности,"<p>Данная вакансия предусматривает трудоустройство по срочному трудовому договору в ООО &quot;Газпром нефть шельф&quot; г. Санкт-Петербург.</p> <p><strong>Обязанности:</strong></p> <ul> <li> <p>Комплексное сопровождение проектов Общества по вопросам проектного управления, календарно-сетевого планирования, организационно-распорядительной документации, защиты решений на коллегиальных органах Компании, а также обеспечение эффективного развития Проектов;</p> </li> <li> <p>Принимать участие в реализации процесса календарно-сетевого планирования и контроля сроков реализации Геологоразведочных работ - проектов на шельфе</p> </li> <li> <p>Выполнять функцию проектных сервисов для проектов ООО &quot;Газпром нефть шельф&quot; и обеспечивать взаимодействие со службами ПАО «Газпром нефть»;</p> </li> <li> <p>Формировать предложения по опциям развития и мероприятиям по работе с ценностью проекта;</p> </li> <li> <p>Принимать участие в реализации процесса &quot;Формирование и актуализация паспортов проектов&quot;;</p> </li> <li> <p>Проверять взаимосвязь и сходимость информации о проектах в различных процессах и отчетных документах (календарно-сетевой график, реестр рисков, бизнес план, паспорт проекта, материалы к коллегиальным органам Компании и пр.);</p> </li> <li> <p>Принимать участие в мониторинге проектов, реализуемых в Обществе, разработке мероприятий по сокращению отставания от базового плана реализации проекта;</p> </li> <li> <p>Консолидировать отчетность по статусу реализации проекта, вкл. информацию из производственной программы, стратегии развития шельфовых проектов, паспортов шельфовых проектов, календарно-сетевых графиков шельфовых проектов;</p> </li> <li> <p>Участвовать в подготовке и проведении экспертизы проектов, в том числе комплексных экспертиз проекта при переходе проектов с этапа на этап, и обзоров их деятельности;</p> </li> <li> <p>Готовить материал для информирования заинтересованных лиц о статусе реализации проекта;</p> </li> <li> <p>Принимать участие в систематизации выученных уроков по проекту;</p> </li> <li> <p>Обеспечивать поддержку проектов в части формирования дорожных карт проектов, подготовки отчетных и информационных материалов для руководства и внешних пользователей, разработки целевых показателей проектов;</p> </li> <li> <p>Участвовать в мониторинге исполнения решений по проектам;</p> </li> <li> <p>Выявлять критические вопросы, связанные с вопросами управления проектом, анализировать их влияние на достижение ключевых вех проекта, информировать Руководителя проекта;</p> </li> <li> <p>Принимать участие в формировании оперативной отчетности Общества, в т.ч. по проектам.</p> </li> </ul> <strong>Требования:</strong> <ul> <li> <p>Высшее («специалист», «магистр») в сфере экономика, менеджмент, технические специальности;</p> </li> <li> <p>Опыт работы в области сопровождения проектами ГРР не менее 1,5 лет в промышленной компании;</p> </li> <li> <p>Умение решать сложные комплексные задачи;</p> </li> <li> <p>Развитые организационные и аналитические навыки;</p> </li> <li> <p>Продвинутый пользователь Excel, Power Point;</p> </li> <li> <p>Навыки работы в специализированном ПО по календарно-сетевому планированию;</p> </li> <li> <p>Знание методологии по управлению проектами и календарно-сетевому планированию;</p> </li> <li> <p>Организация совещаний на различных уровнях;</p> </li> <li> <p>Аргументация и отстаивание своей позиции на совещаниях;</p> </li> <li> <p>Уверенный пользователь Microsoft Office;</p> </li> <li> <p>Навыки подготовки презентаций в формате Power Point;</p> </li> <li> <p>Средний уровень знания английского языка.</p> </li> </ul> <strong>Условия:</strong> <ul> <li>Работа в стабильной, динамично развивающейся компании;</li> <li>Перспектива профессионального роста, возможность обучения;</li> <li>Срочный трудовой договор;</li> <li>ДМС, страхование жизни;</li> <li>Уровень заработной платы обсуждается по итогам собеседования.</li> </ul>",Газпром нефть
0,54951274,Электромонтер по ремонту и обслуживанию электрооборудования,"<strong>Обязанности:</strong> <ul> <li>Обеспечение работоспособности, ремонт и оперативное обслуживание электрооборудования объектов нефтедобычи (ПС-110/35/6 кВ, ДЭС Cummins (Kubota), ВЛ-10 кВ, КРУН-10 кВ, 2КТПНУ 10/0,4 кВ)</li> <li>Обслуживание и ремонт электродвигателей до 10 кВ</li> <li>Монтаж и ремонт кабельных сетей напряжением до 10 кВ</li> <li>Своевременное выполнение производственных задач, отсутствие нарушений правил по охране труда и промышленной безопасности</li> </ul> <strong>Требования:</strong> <ul> <li>Начальное профессиональное, среднее специальное или высшее образование в области электроэнергетики</li> <li><strong>Готовность получить квалификационное удостоверение по профессии &quot;Электромонтер по ремонту и обслуживанию электрооборудования&quot;</strong></li> <li>Опыт работы в электроэнергетике от 3 лет</li> <li>Знание устройства и электрических схем различных электрических машин, электроаппаратов, электроприборов измерения и автоматического регулирования</li> <li>Знание принципа действия ДЭС, электродвигателей, генераторов, аппаратуры распределительных устройств, электрических сетей, электроприборов, аккумуляторов, контроллеров и другого электрооборудования и источников питания</li> </ul> <strong>Условия:</strong> <ul> <li>Официальное трудоустройство в дочернее общество компании ПАО «Газпром нефть»</li> <li>Работа вахтовым методом на нефтяном месторождении в Ханты-Мансийском АО</li> <li>Добровольное медицинское страхование</li> <li>Материальная помощь к отпуску</li> <li>Проезд, проживание и питание за счет компании</li> </ul>",Газпром нефть
0,55336250,Оператор систем диспетчеризации внутренней логистики,"<strong>Обязанности:</strong> <ul> <li>Анализ данных о планируемой реализации НП на АЗС и МОК;</li> <li>Контроль выхода автотранспорта на линию;</li> <li>Обработка заявок на доставку в адрес покупателей;</li> <li>Активное участие в процессе оптимизации и планирования доставки(ДВЛ);</li> <li>Составление плана работы для автотранспорта;</li> <li>Контроль движения автотранспорта на линии;</li> <li>Составление текущей отчетности по отработанной смене</li> </ul> <strong>Требования:</strong> <ul> <li>Уверенный пользователь ПК : Microsoft office ( Word,Excel,Outlook,Skype,PowerPoint), 1С</li> </ul> <strong>Условия:</strong> <ul> <li>Официальное трудоустройство</li> <li>Срочный трудовой договор</li> <li>ДМС</li> </ul>",Газпром нефть
0,55383531,Специалист отдела сопровождения казначейских операций (БЦ Деловой Квартал),"<strong>Обязанности:</strong> <ul> <li>Согласование заявок на платёж в учетной системе Заказчика и проверка на корректность заполнения.</li> <li>Формирование заявок на платеж на основании первичных учетных/ договорных документов, поступивших от Заказчика.</li> <li>Формирование и проверка платежных поручений на основании заявок на платеж.</li> <li>Формирование, согласование и проведение реестров обязательных и необязательных платежей.</li> <li>Предоставление отчетности по своему функционалу.</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее образование.</li> <li>Наличие опыта работы с большим документооборотом в направлении: экономика/бухучет/банковское дело- будет преимуществом.</li> <li><strong>Готовы рассмотреть начинающих специалистов, без опыта работы.</strong></li> <li>Готовность к обучению.</li> <li>Знание MS Office.</li> <li>Навыки работы в 1С Предприятие 8, SAP - как преимущество.</li> <li>Личные качества: исполнительность, ответственность.</li> </ul> <strong>Условия:</strong> <ul> <li>Работа в стабильной, динамично развивающейся компании.</li> <li>5-дневная рабочая неделя.</li> <li>Трудоустройство согласно ТК РФ.</li> <li>Система мотивации: оклад + годовое премирование.</li> <li>ДМС, страхование от НС.</li> <li>Возможность профессионального развития для начинающих специалистов.</li> </ul>",Газпром нефть
0,55404644,Главный специалист отдела обучения и развития персонала,"<p><strong>В одном из дочерних предприятий ПАО Газпром нефть открыта вакансия Главный специалист отдела обучения и развития персонала.</strong></p> <p><strong>Организация процесса обучения и развития работников Общества в соответствии с ЛНА компании. Организация работы с ВУЗами и студентами, практикантами и молодыми специалистами. Участие в мероприятиях по формированию и поддержанию корпоративной культуры.</strong></p> <ul> </ul> <p> </p> <p><strong>Обязанности:</strong></p> <ul> <li>Организация и сопровождение мероприятий в рамках годового hr-цикла.</li> <li>Реализация программы работы с молодыми специалистами в партнерстве с учебными заведениями.</li> <li>Организация практики студентов ВУЗов-партнеров в подразделениях Общества.</li> <li>Реализация программы адаптации персонала и сопровождения новых сотрудников.</li> <li>Организация и проведение коммуникационных сессий и встреч.</li> <li>Формирование отчетности в рамках своего функционала.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Высшее профессиональное образование (HR/ психология/ экономика).</li> <li>Дополнительное образование или переподготовка в области управления персоналом/ обучения персонала.</li> <li>Опыт работы в T&amp;D крупных федеральных/международных компаний не менее 3-х лет.</li> <li>Знания в области обучения взрослых, оценки персонала.</li> <li>Опыт работы взаимодействия с ВУЗами.</li> <li>Опыт работы с молодыми специалистами, Молодёжным советом.</li> <li>Опыт работы заключения и ведения договоров.</li> <li>Знание действующего законодательства, современных подходов в области развития молодых специалистов.</li> <li>Навыки оформления презентаций в Power Point.</li> <li>Опытный пользователь MS Office, SAP, СЭД.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li> <p>ДМС, страхование жизни.</p> </li> <li> <p>Участие в проектах по повышению эффективности бизнеса.</p> </li> <li> <p>Уровень заработной платы обсуждается по итогам собеседования.</p> </li> </ul>",Газпром нефть
0,55595215,Специалист по охране здоровья,"<strong>Обязанности:</strong> <ul> <li>Разработка и внедрение проектов локальных нормативных актов и политик, обеспечивающих создание и функционирование системы охраны здоровья;</li> <li>Разработка и согласование планов экстренного медицинского реагирования;</li> <li>Оценка риска развития критических, профессиональных, производственно-обусловленных заболеваний работников предприятия;</li> <li>Участие в расследовании несчастных случаев на производстве, медицинских эвакуаций и профессиональных заболеваний;</li> <li>Проведение регулярного анализа заболеваемости по результатам медицинских осмотров, статистики больничных листов, данных страховой компании ДМС;</li> <li>Разработка и внедрение профилактических и оздоровительных программ;</li> <li>Подготовка отчетной (статистической) документации в части касающейся охраны здоровья работников.</li> <li>Координация и контроль взаимодействия с медицинскими организациями, поставщиками услуг, страховыми компаниями (ОМС и ДМС), контролирующими государственными органами и Фондами (ФСС и фонд ОМС);</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее профессиональное медицинское образование по специальности «Лечебное дело» или &quot;Медико-профилактическое дело&quot;;</li> <li>Опыт работы от 3 лет;</li> <li>Опыт работы по организации медицинских осмотров, медицинского страхования;</li> <li>Опытный пользователь MS Office (Word, Excel, Outlook);</li> <li>Опыт организации медицинского обеспечения удаленных производственных объектов будет преимуществом;</li> </ul> <strong>Условия:</strong> <ul> <li>Вакансия открыта в дочернем обществе ПАО &quot;Газпром нефть&#39;&#39;;</li> <li>ДМС, страхование жизни;</li> <li>готовность к работе c 8.00 до 17.00 (понедельник-пятница);</li> <li>расположение офиса: ст.м.Василеостровская;</li> </ul>",Газпром нефть
0,55841361,Бухгалтер,"<strong>Обязанности:</strong> <ul> <li> <p>Организация приема первичных документов и архивирование.</p> </li> <li> <p>Ведение базы запросов по количеству и видам.</p> </li> <li> <p>Выверка данных по учету имущества.</p> </li> <li> <p>Проведение выверки расчетов с контрагентами.</p> </li> <li> <p>Проведение инвентаризации дебиторской и кредиторской задолженности.</p> </li> <li> <p>Сопровождение учета расчетов с персоналом.</p> </li> </ul> <strong>Требования:</strong> <ul> <li>Высшее или среднее специальное образование по профилю.</li> <li>Опыт работы от года.</li> </ul> <strong>Условия:</strong> <ul> <li>Работа в стабильной, динамично развивающейся компании. Место работы: Дочернее Общество компании.</li> <li>Трудоустройство согласно ТК РФ.</li> <li>Система мотивации: оклад + годовое премирование, уровень заработной платы обсуждается по итогам собеседования.</li> <li>ДМС с первого месяца работы специалиста в компании.</li> </ul>",Газпром нефть
