,id,name,description,employer.name
0,49319584,Системный администратор Linux,"<p><strong>SberData </strong>мы создаем централизованное хранилище данных всего Сбера. Это более 350 источников данных и 100+ Пб информации, заказ и получение данных за 15 минут и современный технологический стек работы с данными, включая собственные сборки СУБД на базе Hadoop и Greenplum.<br />Наши решения отмечены международной премией Data Award в 2021г, а лидеры, обладающие уникальными знаниями в разработке кода и современном технологическом стеке С, Scala, Java, Python, Hadoop, Teradata, Oralce и др., являются участниками организации-фонда Apache Foundation. Масштаб задач, объемы данных, сложности финансовых процессов — мы все время на передовой современных технологий, а где-то и создаем их.</p> <p> </p> <p><strong>Описание команды:</strong></p> <p>Наша команда занимается проектированием, автоматизацией, разработкой инструментов развертывания/сопровождения для DWH и Big Data решений Банка. Мы выступаем методологами devops процессов, следим за безопасностью разрабатываемых продуктов, являемся экспертами для команд разработки как в процессах деплоя, так и архитектурных решений.</p> <p> </p> <p><strong>Функциональные обязанности:</strong></p> <p>- Администрирование кластеров Hadoop, SDP, Greenplum.</p> <p> </p> <p><strong>Мы ожидаем, что Вы: </strong></p> <p>- Имеете навыки работы Linux (lvm, установка/настройка софта);</p> <p>- Имеете навыки работы с СУБД: Oracle и/или PostgreSQL;</p> <p>- Навыки написания скриптов: Bash, Python;</p> <p>- Ответственны, хотите работать в команде и развиваться.</p> <p> </p> <p><strong>Работа у нас — это:</strong></p> <p>- Команда профессионалов, готовых поддержать Ваши инициативы;</p> <p>- Работа с передовыми технологиями в IT;</p> <p>- Большое число внутренних заказчиков и контрагентов;</p> <p>- Мощное железо;</p> <p>- Возможность прокачать свои hard и soft skills;</p> <p>- Обучение за счет компании;</p> <p>- Гибкий график;</p> <p>- Комфортный офис: Новоданиловская набережная, д.10, стр.2;</p> <p>- ДМС;</p> <p>- Бесплатный фитнес-зал в БЦ;</p> <p>- Прозрачная система бонусов и премий, достойная зарплата.</p>",Сбербанк
0,55308239,Методолог (Методология тестирования),"<p><strong>Мы — команда SberWorks</strong>. Мы создаём<strong> интегрированную среду разработки</strong> — комплекс инструментов для автоматизации производства программных продуктов, призванный уменьшить количество рутинных задач, повысить прозрачность и максимально автоматизировать производственный процесс.</p> <p>Наша среда разработки уже доступна компаниям экосистемы Sber как облачный сервис. Мы активно работаем над методологией производственного процесса (sdlc) и занимаемся продуктовым развитием нашей облачной инсталляции, для этого расширяем команду.</p> <p><strong>Основные обязанности:</strong></p> <ul> <li>Актуализация внутренних нормативных документов Банка: Стандартов, Регламентов, Процессов и др.</li> <li>Разработка внутренних нормативных документов Банка: Распоряжения, Стандарты, Регламенты, Процессы и др.</li> <li>Согласование и утверждение разработанных документов с внутренними структурными подразделениями Банка</li> <li>Организация внедрения внутренних нормативных документов Банка: Стандартов, Регламентов, Процессов и др.</li> <li>Поддержка/Сопровождение и сбор обратной связи по внедрённым внутренним нормативным документам Банка: Стандартам, Регламентам, Процессам и др.</li> <li>Знание методик расчета показателей эффективности и методик анализа данных</li> <li>Умение делать выводы из полученных сводных данных и вносить предложения по улучшению/изменению работы</li> <li>Формирование методологии и шаблонов документации для проведения аудита ИТ бизнес- процессов, формирование оценок, мероприятий по улучшению качества работы подразделений</li> <li>Подготовка учебных материалов/регламентов для обучения штатных/новых сотрудников существующим и новым ИТ бизнес-процессам</li> </ul> <p> </p> <p><strong>Требования к кандидату:</strong></p> <ul> <li>Высшее техническое или экономическое образование</li> <li>Опыт работы от 3-х лет в ИТ</li> <li>Инициативность, коммуникабельность, стрессоустойчивость, организованность</li> <li>Способность самостоятельно принимать решения</li> <li>Умение структурировать большие объемы данных</li> <li>Умение обрабатывать большие объемы информации</li> <li>Моделирование бизнес-процессов</li> <li>Навыки общения с заказчиками и проведения презентаций</li> <li>Навыки публичных выступлений</li> <li>Способность быстро осваивать новые предметные области, системность мышления и изложения мыслей</li> </ul> <p><strong>Знания и навыки:</strong></p> <ul> <li>Семейства Microsoft office</li> <li>BPMN / Visio</li> <li>Atalassian Jira</li> <li>Confluence</li> <li>Знание разработки ПО</li> </ul> <p><strong>Будет преимуществом:</strong></p> <ul> <li>SQL</li> <li>Jenkins</li> <li>BitBucket</li> <li>Nexus</li> <li>Microfocus ALM</li> <li>HP PC</li> <li>ITIL</li> <li>ITSM</li> <li>ISTQB ( Базовый / Продвинутый )</li> <li>Опыт в автоматизации тестирования</li> <li>Опыт в нагрузочном тестировании</li> <li>Опыт в тестировании безопасности(уязвимостей)</li> </ul> <p> </p> <p><strong>Условия:</strong></p> <ul> <li>Официальное оформление по ТК РФ</li> <li>Белая заработная плата (оклад + премии)</li> <li>Социальный пакет (ДМС, английский язык)</li> <li>Льготное кредитование/ипотечное кредитование в Сбербанке</li> <li>Возможность обучения за счет компании</li> <li>Дисконт-программа от компаний партнеров</li> <li>Место работы Москва (метро Тульская, Новоданиловская наб. 10)</li> </ul>",Сбербанк
0,53150370,Разработчик C#,"<p>Сбер сегодня – это крупнейшая цифровая экосистема. Технобренд, объединяющий лучшие мировые практики и самый современный стек.</p> <p>Сбер работает над созданием экосистемы удобных онлайн-сервисов в самых разных сферах. Сейчас в нее входит более 50 компаний. Среди них – онлайн-кинотеатр Okko, сервис доставки еды Delivery Club и многие другие.</p> <p><strong>Вам предстоит:</strong></p> <ul> <li>Участие в разработке интеграционных сервисов;</li> <li>Написание модульных и интеграционных тестов;</li> <li>Участие в разработке серверной и клиентской части продукта согласно бизнес-требованиям;</li> <li>Участие в планировании и оценке задач;</li> <li>Взаимодействие с аналитиками, тестировщиками, DevOps.</li> </ul> <p><strong>Команда, ожидает, что у вас есть опыт:</strong></p> <ul> <li>Знание платформы .NET</li> <li>Опыт работы с ORM (EF Core)</li> <li>Базовые знания SQL и основ теории БД</li> <li>Понимание принципов SOLID, DRY, YAGNI, KISS</li> <li>Знание REST, gRPC.</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Опыт работы с Docker (отладка, написание Dockerfile, Docker Compose)</li> <li>Знание bash на уровне пользователя</li> <li>Знание React.</li> </ul> <p><strong>Стек:</strong></p> <ul> <li>Back-end: .NET Core 3.1, .NET 5</li> <li>Брокер сообщений: Kafka.</li> <li>Хостинг приложений в Openshift</li> <li>Хранилище логов - ElasticSearch + UI Kibana</li> <li>Сбор метрик через AppMetrics, Prometheus. Grafana для визуализации</li> <li>Основные хранилища данных: PostgreSQL, MongoDB</li> <li>Кэш: Apache Ignite</li> <li>Front-end: Blazor ServerSide</li> <li>Клиент, устанавливаемый на устройства: .NET 5 приложение</li> <li>CI/CD: Cake, Jenkins, Helm</li> <li>REST API, gRPC</li> </ul>",Сбербанк
0,55864257,Клиентский менеджер прямых продаж,"<p>Сбер — это более 60 компаний экосистемы, 14 тысяч подразделений, а масштабы компании и система поддержки сотрудников открывают возможности для карьеры в любом направлении.</p> <p>У каждого нашего зарплатного клиента – компаний партнеров — есть свой эксперт по финансовым вопросам. Он приезжает в офисы партнеров банка несколько раз в неделю, презентует наши продукты, консультирует сотрудников компании по продуктам и сервисам, а также помогает с их оформлением.<br />Это работа для тех, кому интересны сфера продаж, развитие навыков убеждения, личных переговоров и выступлений. А также привлекает работа вне офиса.</p> <p> </p> <p><strong>Тебе предстоит:</strong></p> <p> </p> <ul> <li>выезжать к клиентам на индивидуальные консультации</li> <li>проводить презентации сервисов Сбера на территории компаний-партнеров</li> <li>предлагать сервисы Сбера и помогать с их оформлением.</li> </ul> <p> </p> <p><strong>Работа в Сбере – это:</strong></p> <p> </p> <ul> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>расширенный ДМС с первого дня и льготное страхование для близких</li> <li>мобильная связь, корпоративный ipad</li> <li>оплата транспортных расходов</li> <li>теплая база клиентов</li> <li>корпоративное обучение за счет компании</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul> <p> </p> <p>Присоединяйся к команде клиентских менеджеров Сбера!</p>",Сбербанк
0,54189925,Руководитель направления / Эксперт по работе с данными,"<p>Мы создаем экспертное подразделение, которое будет помогать организациям Экосистемы Сбера развивать свои цифровые компетенции: архитектура, инфраструктура, организационный дизайн, производство, надежность и кибербезопасность.</p> <p>Ищем эксперта по работе с данными для развития компаний Экосистемы.</p> <p><strong>Обязанности:</strong></p> <p>· Оказание консультационной поддержки компаниям Экосистемы;</p> <p>· Участие в качестве эксперта в проектах компаний Экосистемы;</p> <p>· Помощь компаниям Экосистемы во внедрении требований и решений по данным Банка;</p> <p>· Создание и развитие компетенции по выделенному направлению, формирование базы знаний.</p> <p><strong>Требования:</strong></p> <p>· Высшее техническое/ математическое образование;</p> <p>· Опыт использования реляционных и NoSQL СУБД, уверенное написание сложных SQL запросов;</p> <p>· Знания особенностей построения DWH и внедрения MPP СУБД (предпочтительно GreenPlum)</p> <p>· Опыт работы с инструментами больших данных: Hadoop, Spark, Hive;</p> <p>· Опыт работы с инструментами управления конвейером данных и разработки ETL-процессов с использованием одного из инструментов: Informatica Power Center, Apache NiFi, SAS DI, Oracle Golden Gate</p> <p>· Знание BI инструментов: Power BI, Qlick Sense, SuperSet;</p> <p>· Базовое понимание основных доменов DAMA DMBOK2 (Data bases management, Data Integrations, Modeling &amp; Design, DWH and BI, Reference and Master Data, Metadata, Data Quality);</p> <p>· Базовое понимание основ Data Science и Machine Learning (кластеризация, регрессия, классификация, оптимизация);</p> <p>· Опыт в разработке моделей данных (концептуальная, логическая, физическая модель).</p> <p><strong>Условия:</strong></p> <p>· Работа в одной из самых крупных технологических компаний страны;</p> <p>· Возможность поучаствовать в технологическом росте десятков организаций в разных индустриях;</p> <p>· Возможность оказать влияние на развитие технологических решений Сбера по данным;</p> <p>· Достойное вознаграждение, соответствующее опыту и компетенциям;</p> <p>· Работа в офисе класса А, в центре Москвы.</p>",Сбербанк
0,66110310,Ведущий консультант FI-AA,"<p><strong>Основные задачи: </strong></p> <ul> <li>Поддержка и развитие SAP в части учета основных средств.</li> <li>Анализ требований бизнеса, подготовку и согласование Концептуального проекта, проектных решений, технических заданий и спецификаций;</li> <li>Подготовка проектной документации, ведение документирования настроек;</li> <li>Выполнение работ по настройке систем SAP;</li> <li>В случае необходимости – подготовка и обоснование решений о разработке дополнительной функциональности на ABAP, постановка задач и разработка спецификаций на разработки;</li> <li>Выработка и согласование решений по интеграции функционального модуля с другими модулями SAP и с внешними системами;</li> <li>подготовку к проведению тестирования системы, плана тестирования, тестовых сценариев; координирует работы по выполнению тестирования и устранению выявленных замечаний</li> <li>Проведение обучения пользователей, оказание консультационной поддержки, обработка запросов по устранению замечаний, возникающих в ходе проектов;</li> <li>Контроль качества работ, выполняемых подрядчиками;</li> <li>Формулировать предложений, связанных с совершенствованием технологии выполнения работ, подготовкой проектных и регламентирующих документов, оптимизацией и типизацией решений, их развитием.</li> </ul> <p> </p> <p><strong>Требования: </strong></p> <ul> <li>Глубокие знания SAP FI-AA</li> <li>Опыт работы в роли консультанта SAP не менее 3-х лет.</li> <li>Опыт участия в проектах по внедрению и поддержке SAP FI-AA.</li> <li>Опыт чтения кода и работы в режиме отладки ABAP;</li> <li>Опыт самостоятельного проектирования и разработки решений по оптимизации реализованных процессов;</li> <li>Опыт интеграции со смежными модулями (PS, MM, FI)</li> </ul> <p> </p> <p><strong>Будет плюсом: </strong></p> <ul> <li>Знание модулей ТОРО (PM), FI, PS, RE, MM</li> <li>Опыт выполнения работ по бухгалтерскому учету в кредитных организациях</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Официальное трудоустройство согласно ТК РФ;</li> <li>Белая заработная плата (оклад + годовая премия);</li> <li>Возможность обучения за счет компании;</li> <li>Страхование (от несчастных случаев, ДМС);</li> <li>Оздоровительные программы для детей сотрудников;</li> <li>Выплаты материальной помощи в особых/чрезвычайных случаях;</li> <li>Дисконт-программы от компаний партнеров (фитнес, страхование, туризм);</li> <li>Льготное кредитование;</li> <li>Бесплатный тренажерный зал на территории офиса;</li> <li>Столовая на территории офиса.</li> </ul>",Сбербанк
0,55094409,"Менеджер по направлению аналитики, расследованию и аудиту ИТ-услуг","<p>Проведение коммуникаций с аудиторами и Администраторами АС в рамках аудиторской проверки;</p> <p>Формирование консолидированных ответов по результатам проведения аудиторской проверки;</p> <p>Проведение аналитики больших объемов данных по инцидентам с ИТ-услугами и с бизнес-операциями, формирование статистических, оперативных и управленческих отчетов на основе полученных данных;</p> <p>Предоставление консультаций по корректности отражения информации по ключевым атрибутам инцидентов в учетной системе;</p> <p>Администрирование работы комиссии по инцидентам на ИТ-услугах и бизнес-операциях Экосистемы с целью повышения качества клиентского сервиса за счет минимизации инцидентов, их длительности и последствий</p> <p><strong>Обязанности:</strong></p> <ul> <li>Формирование поручений комиссии для выявления корневых причин инцидентов, реализации мер по предотвращению инцидентов и контроль их выполнения;</li> <li>Подготовка материалов для комиссий по отклонениям в процессе устранения уязвимостей, по технологическим рискам и TechMandatory;</li> <li>Предоставление консультаций участникам комиссии по инцидентам о правилах ее работы, периметре рассматриваемых задач, корректности отражения информации;</li> <li>Участие в расследовании причин возникновения инцидентов на ИТ-услугах, бизнес-операциях Экосистемы, анализ примененных решений в ходе устранения инцидента, влияния на клиентский сервис;</li> <li>Аудит выполнения мероприятий, выработанных в рамках разбора инцидентов на ИТ-услугах и бизнес-операциях Экосистемы;</li> <li>Подготовка информации по запросам аудиторов, гос. органов по инцидентам.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Образование высшее (техническое или экономическое);</li> <li>Опыт работы не менее 3-х лет в сфере IT или в финансовых кредитных организациях;</li> <li>Знание банковских процессов и ИТ-услуг, используемых для функционирования процессов, бизнес-операций и регламентирующей нормативной базы</li> <li>Знание нормативных документов «Об аудиторской деятельности»</li> <li>Знание фундаментальных процессов и стандартов организации работы ИТ-службы, ITIL, ITSM;</li> <li>Знание тенденций развития в области IT;</li> <li>Умение формировать бизнес-требования для разработки автоматизированных решений и оптимизации существующих решений, новых задач;</li> <li>Умение обрабатывать большие объемы информации, анализировать и предоставлять итоговые результаты, вырабатывать практические рекомендации;</li> <li>Уверенный пользователь АС Service Manager, MS Office: Excel, Word, PowerPoint, Visio (презентация данных);</li> <li>Умение находить решения в нестандартных ситуациях;</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Место работы: м.Кожуховская;</li> <li>График работы 5/2;</li> <li>Оформление согласно ТК РФ;</li> <li>Социальный пакет: ДМС, спортзал (фитнес, йога), бассейн, возможность обучения за счет компании, льготные условия кредитования.</li> </ul>",Сбербанк
0,55288931,Менеджер по работе с ключевыми клиентами,"<p><strong>Менеджер по работе с ключевыми клиентами малого бизнеса </strong></p> <p> </p> <p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p> </p> <p>Присоединяйся к команде малого бизнеса Сбера! На позиции «Менеджера по работе с ключевыми клиентами» ты будешь общаться с предпринимателями и руководителями компаний малого бизнеса и предлагать лучшие решения от Сбера.</p> <p>Эта вакансия для энергичных и общительных людей, готовых вникать в тонкости бизнеса наших клиентов. Мы поможем тебе освоить специальность, сформируем для тебя базу клиентов, предоставим возможности карьерного роста.</p> <p> </p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>развивать бизнес клиентов из закрепленной базы, предлагая продукты и услуги Сбера</li> <li>проводить переговоры с клиентами на территории компаний-партнеров</li> <li>привлекать новых клиентов на обслуживание в Сбер</li> <li>проводить переговоры с предпринимателями и руководителями компаний</li> <li>выстраивать долгосрочное сотрудничество с клиентами.</li> </ul> <p> </p> <p> </p> <p><strong>Мы ждем от тебя:</strong></p> <ul> <li>высшее или неполное высшее образование</li> <li>опыт в сфере продаж корпоративным клиентам</li> <li>понимание основ ведения бизнеса</li> <li>умение выстраивать отношения с людьми</li> <li>готовность к разъездной работе.</li> </ul> <p> </p> <p><strong>Работа в Сбере – это:</strong></p> <p> </p> <ul> <li>Ипотека выгоднее на 4% для каждого сотрудника</li> <li>Оформление по ТК РФ</li> <li>Зарплата: оклад плюс премии по результатам работы</li> <li>Корпоративное обучение для развития в текущей роли и карьерного роста</li> <li>Материальная поддержка. Вы всегда можете быть уверены, что Сбер рядом</li> <li>ДМС с первого дня работы для тебя и льготная программа для родственников</li> <li>Мы так же оплачиваем мобильную связь, транспортные расходы</li> <li>Скидки на продукты компаний экосистемы Сбера</li> <li>Яркая корпоративная жизнь Сбера</li> <li>Бесплатная подписка &quot;СберПрайм+&quot;</li> <li>корпоративная пенсионная программа</li> </ul> <p><strong>Приглашаем кандидатов с опытом работы на позициях</strong>: менеджер по работе с ключевыми клиентами, менеджер по привлечению корпоративных клиентов, менеджер по кредитованию бизнеса, финансовый менеджер, менеджер по работе с юридическими лицами, клиентский менеджер прямых продаж, кредитование малого и среднего бизнеса, менеджер по обслуживанию юридических лиц, менеджер по привлечению клиентов и партнёров, менеджер по привлечению юридических лиц, менеджер по продажам, менеджер по продаже услуг бизнесу, персональный менеджер, финансовый эксперт, менеджер по лизингу.</p> <p> </p> <p><strong>Опыт работы в компаниях:</strong> ВТБ, Альфа Банк, Тинькофф, Промсвязьбанк, Открытие, Юникредит Банк, Газпромбанк, Россельхозбанк, Райффайзен банк, Ситибанк, Совкомбанк <strong>будет преимуществом.</strong></p> <p> </p>",Сбербанк
0,55864062,Системный администратор,"<p>Наша команда занимаемся развитием и сопровождением мониторинга инфраструктуры Сбербанка. Присоединившись к нашей команде, вы получите уникальный опыт организации мониторинга одной из крупнейших в России серверных инфраструктур. В процессе своей работы, мы уже сегодня решаем проблемы и задачи, с которыми другим компаниям, возможно, не придется столкнуться никогда.</p> <p>Подробнее о нашем опыте читайте на habr:</p> <ul> <li>Zabbix на стероидах: как устроена единая платформа мониторинга Сбертеха;</li> <li>Семь «НЕ» мониторинга ИТ-инфраструктуры.</li> </ul> <p><strong>Обязанности</strong></p> <p>Функциональные обязанности:</p> <ul> <li>Разработка и внедрение инструментов/метрик мониторинга на Zabbix (ansible, bash);</li> <li>Разработка инструментов автоматизации управления и обслуживания сервиса мониторинга (основной стек: Python, ansible, Jenkins, Docker);</li> <li>Выполнение запросов пользователей относительно настройки мониторинга / Автоматизация выполнения этих запросов;</li> <li>Администрирование комплекса систем мониторинга на базе Zabbix/Grafana/ELK;</li> <li>Анализ состояния ИТ инфраструктуры на основе данных мониторинга;</li> <li>Создание нестандартных метрик мониторинга;</li> <li>Подготовка аналитических отчетов о состоянии ИТ инфраструктуры;</li> <li>Поддержание в рабочем состоянии агентов мониторинга, обеспечение целевых показателей покрытия мониторингом инфраструктуры Банка.</li> </ul> <p><strong>Требования</strong></p> <p>Технические компетенции:</p> <ul> <li>Знание основ теории архитектуры информационных систем;</li> <li>Опыт администрирования одной из ОС: Linux, MS Windows, Unix - обязательно;</li> <li>Опыт администрирования Zabbix или других систем мониторинга - желательно;</li> <li>Знание внутренних средств мониторинга производительности ОС Linux и Windows;</li> <li>Умение работать с технической документацией;</li> <li>Желательно знание одного/нескольких из инструментов/языков/технологий: Python, Shell, VBS, Perl, PowerShell, ansible, Jenkins, Docker;</li> <li>Опыт написания SQL запросов.</li> </ul> <p>Хотим отметить, что нам не принципиально наличие серьезного опыта в части мониторинга, однако нам важно наличие устойчивых глубоких знаний (без Google) нюансов работы Linux (Windows). В связи с этим, на собеседовании могут прозвучать такие вопросы как:</p> <ul> <li>Изменение настроек и работы ядра ОС;</li> <li>Работа с дисковой подсистемой;</li> <li>Нюансы функционирования на виртуальной инфраструктуре;</li> <li>Мониторинг и оптимизация производительности;</li> <li>Диагностика проблем работы;</li> <li>Написание скриптов на bash и анализ информации с помощью bash;</li> <li>Работа с менеджером пакетов.</li> </ul> <p>Личностные качества:</p> <ul> <li>Способность к быстрому обучению и самообучению;</li> <li>Активность, умение работать в команде;</li> <li>Ответственность;</li> <li>Эффективная коммуникация;</li> <li>Системное мышление;</li> <li>Грамотность, навыки ведения деловой переписки.</li> </ul> <p><strong>Условия</strong></p> <p>Мы ценим своих сотрудников и предлагаем:</p> <ul> <li>Конкурентные условия труда (белая заработная плата, оклад, премии);</li> <li>График работы – стандартный, но с гибким подходом, сокращенный рабочий день в пятницу (до 16:45);</li> <li>Корпоративное обучение;</li> <li>Большая электронная библиотека профессиональной литературы;</li> <li>ДМС для сотрудников и скидки на медицинскую страховку для родственников;</li> <li>Комфортный офис, тренажерный зал для сотрудников на территории офиса;</li> <li>Широкий спектр дисконт-программ, скидок и привилегий от компаний-партнеров;</li> <li>Льготное кредитование в Сбербанке – возможность пользоваться премиальными продуктами Банка на специальных условиях;</li> <li>Бесплатная большая автомобильная парковка, крытая велопарковка с возможностью подзарядки.</li> </ul> <p>Наш офис находится в десяти минутах ходьбы от станции метро Кожуховская, по адресу: Москва, 2-й Южнопортовый проезд 12Ак1с1.</p>",Сбербанк
0,54718174,Старший менеджер по обслуживанию (с.Рудянское),"<p>Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране.</p> <p>Мы ищем старших менеджеров по обслуживанию клиентов Сбера. Это специалисты, которые проводят операции клиентов отделения банка.</p> <p><strong>Эта работа подойдет тебе если ты:</strong></p> <ul> <li>хочешь стать экспертом в банковской сфере</li> <li>доброжелателен и готов помогать клиентам</li> <li>специалист со средним профессиональным, неполным высшим или высшим образованием</li> <li>владеешь программами Microsoft Office, Outlook</li> <li>готов к работе, предполагающей ежедневное проведение однотипных операций.</li> </ul> <p> </p> <p><strong>Тебе предстоит:</strong></p> <ul> <li>осуществлять операции по обслуживанию клиентов</li> <li>проводить кассовые операции: прием, выдача, обмен денег</li> <li>предлагать продукты и сервисы Сбера</li> <li>консультировать клиентов по возникающим вопросам.</li> </ul> <p> </p> <p> </p> <p><strong>Работа в Сбере – это: </strong></p> <ul> <li>стабильный оклад и социальная поддержка сотрудников</li> <li>официальное оформление с первого дня</li> <li>ДМС с первого дня и льготное страхование для близких</li> <li>корпоративное обучение за счет компании</li> <li>бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Сбер Еаптека и других</li> <li>корпоративная пенсионная программа</li> <li>ипотека выгоднее на 4% для каждого сотрудника.</li> </ul> <p> </p> <p> </p> <p>Присоединяйся к команде старших менеджеров по обслуживанию Сбера!</p> <p> </p> <p> </p>",Сбербанк
